0,1.0,21.9850883484,3,1.5,921,150,2700
1,2.0,21.9610729218,3,1.5,921,150,2700
2,3.0,21.9330730438,3,1.5,921,150,2700
3,5.0,21.875333786,3,1.5,921,150,2700
4,9.0,21.7713279724,3,1.5,921,150,2700
5,17.0,21.6225013733,3,1.5,921,150,2700
6,27.0,21.5302581787,3,1.5,921,150,2700
7,37.0,21.530790329,3,1.5,921,150,2700
8,47.0,21.6227722168,3,1.5,921,150,2700
9,57.0,21.8048286438,3,1.5,921,150,2700
10,67.0,22.0755977631,3,1.5,921,150,2700
11,77.0,22.4337253571,3,1.5,921,150,2700
12,87.0,22.8778800964,3,1.5,921,150,2700
13,97.0,23.4067516327,3,1.5,921,150,2700
14,107.0,23.9611701965,3,1.5,921,150,2700
15,117.0,24.5103321075,3,1.5,921,150,2700
16,127.0,25.0514278412,3,1.5,921,150,2700
17,137.0,25.5843162537,3,1.5,921,150,2700
18,147.0,26.1090869904,3,1.5,921,150,2700
19,157.0,26.6258602142,3,1.5,921,150,2700
20,167.0,27.1347522736,3,1.5,921,150,2700
21,177.0,27.6358852386,3,1.5,921,150,2700
22,187.0,28.1293773651,3,1.5,921,150,2700
23,197.0,28.6153450012,3,1.5,921,150,2700
24,207.0,29.0939025879,3,1.5,921,150,2700
25,217.0,29.5651607513,3,1.5,921,150,2700
26,227.0,30.0292358398,3,1.5,921,150,2700
27,237.0,30.4862346649,3,1.5,921,150,2700
28,247.0,30.9362640381,3,1.5,921,150,2700
29,257.0,31.3794307709,3,1.5,921,150,2700
30,267.0,31.8158397675,3,1.5,921,150,2700
31,277.0,32.2455978394,3,1.5,921,150,2700
32,287.0,32.668800354,3,1.5,921,150,2700
33,297.0,33.0855484009,3,1.5,921,150,2700
34,307.0,33.4959449768,3,1.5,921,150,2700
35,317.0,33.9000816345,3,1.5,921,150,2700
36,327.0,34.2980537415,3,1.5,921,150,2700
37,337.0,34.6899604797,3,1.5,921,150,2700
38,347.0,35.0758934021,3,1.5,921,150,2700
39,357.0,35.4559364319,3,1.5,921,150,2700
40,367.0,35.8301887512,3,1.5,921,150,2700
41,377.0,36.1987342834,3,1.5,921,150,2700
42,387.0,36.5616569519,3,1.5,921,150,2700
43,397.0,36.9190483093,3,1.5,921,150,2700
44,407.0,37.2709884644,3,1.5,921,150,2700
45,417.0,37.617565155,3,1.5,921,150,2700
46,427.0,37.9588546753,3,1.5,921,150,2700
47,437.0,38.2949409485,3,1.5,921,150,2700
48,447.0,38.6259002686,3,1.5,921,150,2700
49,457.0,38.9518165588,3,1.5,921,150,2700
50,467.0,39.2727622986,3,1.5,921,150,2700
51,477.0,39.5888137817,3,1.5,921,150,2700
52,487.0,39.9000473022,3,1.5,921,150,2700
53,497.0,40.2065315247,3,1.5,921,150,2700
54,507.0,40.5083465576,3,1.5,921,150,2700
55,517.0,40.805557251,3,1.5,921,150,2700
56,527.0,41.098236084,3,1.5,921,150,2700
57,537.0,41.3864517212,3,1.5,921,150,2700
58,547.0,41.6702728271,3,1.5,921,150,2700
59,557.0,41.9497680664,3,1.5,921,150,2700
60,567.0,42.2249984741,3,1.5,921,150,2700
61,577.0,42.4960365295,3,1.5,921,150,2700
62,587.0,42.7629394531,3,1.5,921,150,2700
63,597.0,43.0257720947,3,1.5,921,150,2700
64,607.0,43.2845954895,3,1.5,921,150,2700
65,617.0,43.5394744873,3,1.5,921,150,2700
66,627.0,43.7904663086,3,1.5,921,150,2700
67,637.0,44.0376319885,3,1.5,921,150,2700
68,647.0,44.2810287476,3,1.5,921,150,2700
69,657.0,44.5207138062,3,1.5,921,150,2700
70,667.0,44.7567443848,3,1.5,921,150,2700
71,677.0,44.9891738892,3,1.5,921,150,2700
72,687.0,45.2180595398,3,1.5,921,150,2700
73,697.0,45.4434585571,3,1.5,921,150,2700
74,707.0,45.6654167175,3,1.5,921,150,2700
75,717.0,45.8839912415,3,1.5,921,150,2700
76,727.0,46.0992355347,3,1.5,921,150,2700
77,737.0,46.3111953735,3,1.5,921,150,2700
78,747.0,46.5199241638,3,1.5,921,150,2700
79,757.0,46.7254714966,3,1.5,921,150,2700
80,767.0,46.9278831482,3,1.5,921,150,2700
81,777.0,47.1272087097,3,1.5,921,150,2700
82,787.0,47.3234939575,3,1.5,921,150,2700
83,797.0,47.516784668,3,1.5,921,150,2700
84,807.0,47.7071304321,3,1.5,921,150,2700
85,817.0,47.8945732117,3,1.5,921,150,2700
86,827.0,48.079158783,3,1.5,921,150,2700
87,837.0,48.2609291077,3,1.5,921,150,2700
88,847.0,48.4399299622,3,1.5,921,150,2700
89,857.0,48.6161994934,3,1.5,921,150,2700
90,867.0,48.7897796631,3,1.5,921,150,2700
91,877.0,48.9607162476,3,1.5,921,150,2700
92,887.0,49.1290435791,3,1.5,921,150,2700
93,897.0,49.2948036194,3,1.5,921,150,2700
94,907.0,49.4580383301,3,1.5,921,150,2700
95,917.0,49.6187858582,3,1.5,921,150,2700
96,927.0,49.7770767212,3,1.5,921,150,2700
97,937.0,49.9329605103,3,1.5,921,150,2700
98,947.0,50.0864639282,3,1.5,921,150,2700
99,957.0,50.2376251221,3,1.5,921,150,2700
100,967.0,50.3864822388,3,1.5,921,150,2700
101,977.0,50.5330696106,3,1.5,921,150,2700
102,987.0,50.6774253845,3,1.5,921,150,2700
103,997.0,50.8195762634,3,1.5,921,150,2700
104,1007.0,50.9595603943,3,1.5,921,150,2700
105,1017.0,51.0974082947,3,1.5,921,150,2700
106,1027.0,51.2331581116,3,1.5,921,150,2700
107,1037.0,51.3668365479,3,1.5,921,150,2700
108,1047.0,51.4984741211,3,1.5,921,150,2700
109,1057.0,51.6281089783,3,1.5,921,150,2700
110,1067.0,51.7557640076,3,1.5,921,150,2700
111,1077.0,51.8814735413,3,1.5,921,150,2700
112,1087.0,52.0052642822,3,1.5,921,150,2700
113,1097.0,52.1271705627,3,1.5,921,150,2700
114,1107.0,52.247215271,3,1.5,921,150,2700
115,1117.0,52.3654289246,3,1.5,921,150,2700
116,1127.0,52.481842041,3,1.5,921,150,2700
117,1137.0,52.5964813232,3,1.5,921,150,2700
118,1147.0,52.7093696594,3,1.5,921,150,2700
119,1157.0,52.8205375671,3,1.5,921,150,2700
120,1167.0,52.9300117493,3,1.5,921,150,2700
121,1177.0,53.037815094,3,1.5,921,150,2700
122,1187.0,53.1439781189,3,1.5,921,150,2700
123,1197.0,53.2485198975,3,1.5,921,150,2700
124,1207.0,53.3514671326,3,1.5,921,150,2700
125,1217.0,53.4528427124,3,1.5,921,150,2700
126,1227.0,53.5526733398,3,1.5,921,150,2700
127,1237.0,53.6509857178,3,1.5,921,150,2700
128,1247.0,53.747795105,3,1.5,921,150,2700
129,1257.0,53.8431282043,3,1.5,921,150,2700
130,1267.0,53.9370117188,3,1.5,921,150,2700
131,1277.0,54.029460907,3,1.5,921,150,2700
132,1287.0,54.1204986572,3,1.5,921,150,2700
133,1297.0,54.2101516724,3,1.5,921,150,2700
134,1307.0,54.2984352112,3,1.5,921,150,2700
135,1317.0,54.3853721619,3,1.5,921,150,2700
136,1327.0,54.4709854126,3,1.5,921,150,2700
137,1337.0,54.5552940369,3,1.5,921,150,2700
138,1347.0,54.6383132935,3,1.5,921,150,2700
139,1357.0,54.7200698853,3,1.5,921,150,2700
140,1367.0,54.800579071,3,1.5,921,150,2700
141,1377.0,54.8798599243,3,1.5,921,150,2700
142,1387.0,54.9579315186,3,1.5,921,150,2700
143,1397.0,55.0348167419,3,1.5,921,150,2700
144,1407.0,55.1105232239,3,1.5,921,150,2700
145,1417.0,55.1850814819,3,1.5,921,150,2700
146,1427.0,55.2584991455,3,1.5,921,150,2700
147,1437.0,55.3307991028,3,1.5,921,150,2700
148,1447.0,55.4019927979,3,1.5,921,150,2700
149,1457.0,55.4721031189,3,1.5,921,150,2700
150,1467.0,55.5411453247,3,1.5,921,150,2700
151,1477.0,55.6091346741,3,1.5,921,150,2700
152,1487.0,55.6760902405,3,1.5,921,150,2700
153,1497.0,55.7420196533,3,1.5,921,150,2700
154,1507.0,55.8069458008,3,1.5,921,150,2700
155,1517.0,55.8708839417,3,1.5,921,150,2700
156,1527.0,55.93384552,3,1.5,921,150,2700
157,1537.0,55.9958457947,3,1.5,921,150,2700
158,1547.0,56.0569000244,3,1.5,921,150,2700
159,1557.0,56.1170272827,3,1.5,921,150,2700
160,1567.0,56.176235199,3,1.5,921,150,2700
161,1577.0,56.234539032,3,1.5,921,150,2700
162,1587.0,56.2919540405,3,1.5,921,150,2700
163,1597.0,56.3484954834,3,1.5,921,150,2700
164,1607.0,56.4041748047,3,1.5,921,150,2700
165,1617.0,56.4590034485,3,1.5,921,150,2700
166,1627.0,56.5129966736,3,1.5,921,150,2700
167,1637.0,56.5661697388,3,1.5,921,150,2700
168,1647.0,56.6185264587,3,1.5,921,150,2700
169,1657.0,56.6700897217,3,1.5,921,150,2700
170,1667.0,56.7208633423,3,1.5,921,150,2700
171,1677.0,56.7708625793,3,1.5,921,150,2700
172,1687.0,56.8201026917,3,1.5,921,150,2700
173,1697.0,56.8685913086,3,1.5,921,150,2700
174,1707.0,56.9163360596,3,1.5,921,150,2700
175,1717.0,56.9633598328,3,1.5,921,150,2700
176,1727.0,57.0096626282,3,1.5,921,150,2700
177,1737.0,57.0552597046,3,1.5,921,150,2700
178,1747.0,57.1001586914,3,1.5,921,150,2700
179,1757.0,57.1443786621,3,1.5,921,150,2700
180,1767.0,57.1879196167,3,1.5,921,150,2700
181,1777.0,57.2308006287,3,1.5,921,150,2700
182,1787.0,57.2730255127,3,1.5,921,150,2700
183,1797.0,57.3146057129,3,1.5,921,150,2700
184,1807.0,57.3555526733,3,1.5,921,150,2700
185,1817.0,57.3958740234,3,1.5,921,150,2700
186,1827.0,57.435585022,3,1.5,921,150,2700
187,1837.0,57.4746856689,3,1.5,921,150,2700
188,1847.0,57.5131912231,3,1.5,921,150,2700
189,1857.0,57.5511131287,3,1.5,921,150,2700
190,1867.0,57.5884513855,3,1.5,921,150,2700
191,1877.0,57.6252250671,3,1.5,921,150,2700
192,1887.0,57.6614341736,3,1.5,921,150,2700
193,1897.0,57.6970939636,3,1.5,921,150,2700
194,1907.0,57.732208252,3,1.5,921,150,2700
195,1917.0,57.7667884827,3,1.5,921,150,2700
196,1927.0,57.8008384705,3,1.5,921,150,2700
197,1937.0,57.8343734741,3,1.5,921,150,2700
198,1947.0,57.8673934937,3,1.5,921,150,2700
199,1957.0,57.8999137878,3,1.5,921,150,2700
200,1967.0,57.9319343567,3,1.5,921,150,2700
201,1977.0,57.963470459,3,1.5,921,150,2700
202,1987.0,57.9945220947,3,1.5,921,150,2700
203,1997.0,58.0251045227,3,1.5,921,150,2700
204,2000.0,58.0342330933,3,1.5,921,150,2700
