425.352,39.25,28.35,615816,47.75
426.904,39.25,28.59,617368,47.75
428.456,39.19,28.59,618920,47.69
430.009,39.25,27.97,620473,47.75
431.561,39.25,28.53,622025,47.75
433.113,39.07,28.68,623577,47.57
434.666,39,28.53,625130,47.5
436.218,39.25,28.68,626682,47.75
437.771,39.1,28.68,628235,47.6
439.323,39.19,28.89,629787,47.69
440.875,39.25,28.68,631339,47.75
442.428,39.19,28.82,632892,47.69
443.98,39.19,28.68,634444,47.69
445.532,39.25,28.64,635996,47.75
447.085,39.19,28.71,637549,47.69
448.637,39.25,28.71,639101,47.75
450.19,39.1,29,640654,47.6
451.742,38.94,28.82,642206,47.44
453.294,39.1,29.04,643758,47.6
454.847,39.07,28.82,645311,47.57
456.399,39.1,28.82,646863,47.6
457.951,39.07,29.04,648415,47.57
459.504,39.07,28.71,649968,47.57
461.056,39.07,28.86,651520,47.57
462.609,38.85,28.86,653073,47.35
464.161,39.1,28.82,654625,47.6
465.713,39.07,28.82,656177,47.57
467.266,39.19,28.5,657730,47.69
468.818,39,29.07,659282,47.5
470.37,39.07,28.86,660834,47.57
471.923,39.19,28.86,662387,47.69
473.475,38.97,28.82,663939,47.47
475.028,39.25,29,665492,47.75
476.58,39.13,28.89,667044,47.63
478.132,38.85,29.04,668596,47.35
479.685,38.94,28.86,670149,47.44
481.237,39,29.04,671701,47.5
482.789,38.94,28.89,673253,47.44
484.342,38.94,28.86,674806,47.44
485.894,38.94,28.82,676358,47.44
487.447,39.1,28.71,677911,47.6
488.999,38.85,28.86,679463,47.35
490.551,38.64,28.86,681015,47.14
492.104,39,28.89,682568,47.5
493.656,39.19,28.89,684120,47.69
495.208,39,28.89,685672,47.5
496.761,39.19,28.86,687225,47.69
498.313,38.82,28.89,688777,47.32
499.866,39.25,28.89,690330,47.75
501.418,38.7,29.04,691882,47.2
502.97,39.07,29.04,693434,47.57
504.523,38.94,29.04,694987,47.44
506.075,39.07,29.07,696539,47.57
507.627,38.85,29.07,698091,47.35
509.18,39.07,29.04,699644,47.57
510.732,39.07,28.86,701196,47.57
512.285,38.82,29.13,702749,47.32
513.837,38.61,29.04,704301,47.11
515.389,38.58,29.18,705853,47.08
516.942,38.76,29.07,707406,47.26
518.494,38.82,29.04,708958,47.32
520.046,38.82,29.07,710510,47.32
521.599,38.82,29.13,712063,47.32
523.151,38.82,29.04,713615,47.32
524.704,39,29.07,715168,47.5
526.256,38.7,29.18,716720,47.2
527.808,38.85,29.13,718272,47.35
529.361,38.7,29.07,719825,47.2
530.913,38.85,29.07,721377,47.35
532.465,39,29.13,722929,47.5
534.018,38.85,29.27,724482,47.35
535.57,39.07,29.36,726034,47.57
537.123,38.94,29.18,727587,47.44
538.675,39.1,28.33,729139,47.6
540.227,38.94,29.41,730691,47.44
541.78,38.85,29.31,732244,47.35
543.332,39.34,29.54,733796,47.84
544.884,38.94,29.41,735348,47.44
546.437,38.76,29.36,736901,47.26
547.989,38.76,29.22,738453,47.26
549.542,38.61,29.22,740006,47.11
551.094,38.61,29.36,741558,47.11
552.646,38.58,29.41,743110,47.08
554.199,38.61,29.31,744663,47.11
555.751,38.58,29.31,746215,47.08
557.303,38.48,29.27,747767,46.98
558.856,38.58,29.43,749320,47.08
560.408,38.52,29.22,750872,47.02
561.961,38.45,29.31,752425,46.95
563.513,38.33,29.31,753977,46.83
565.065,38.24,29.27,755529,46.74
566.618,38.36,29.5,757082,46.86
568.17,38.33,29.31,758634,46.83
569.722,38.58,29.41,760186,47.08
571.275,38.33,29.34,761739,46.83
572.827,38.33,29.13,763291,46.83
574.38,38.33,29.36,764844,46.83
575.932,38.21,29.41,766396,46.71
577.484,38.36,29.22,767948,46.86
579.037,38.21,29.43,769501,46.71
580.589,38.12,29.43,771053,46.62
582.141,38.27,29.43,772605,46.77
583.694,38.36,29.41,774158,46.86
585.246,38.36,29.54,775710,46.86
586.799,38.27,29.59,777263,46.77
588.351,38.36,29.43,778815,46.86
589.903,38.36,29.59,780367,46.86
591.456,38.33,29.41,781920,46.83
593.008,38.36,29.43,783472,46.86
594.56,38.33,29.59,785024,46.83
596.113,38.33,29.41,786577,46.83
597.665,38.27,29.5,788129,46.77
599.218,38.36,29.43,789682,46.86
600.77,38.27,29.43,791234,46.77
602.322,38.33,29.43,792786,46.83
603.875,38.27,29.5,794339,46.77
605.427,38.36,29.5,795891,46.86
606.979,38.33,29.41,797443,46.83
608.532,39.56,29.54,798996,48.06
610.084,38.21,29.59,800548,46.71
611.637,38.09,29.59,802101,46.59
613.189,38.27,29.59,803653,46.77
614.741,38.09,29.54,805205,46.59
616.294,38.12,29.61,806758,46.62
617.846,38.12,29.59,808310,46.62
619.399,38.12,29.61,809863,46.62
620.951,38.03,29.59,811415,46.53
622.503,37.91,29.43,812967,46.41
624.056,38.27,29.59,814520,46.77
625.608,38.03,29.61,816072,46.53
627.16,38.12,29.61,817624,46.62
628.713,38.21,29.61,819177,46.71
630.265,38.36,29.61,820729,46.86
631.818,38.09,29.72,822282,46.59
633.37,38.12,29.59,823834,46.62
634.922,38.33,29.72,825386,46.83
636.475,37.97,29.77,826939,46.47
638.027,37.91,29.54,828491,46.41
639.579,38.09,29.72,830043,46.59
641.132,38.03,29.61,831596,46.53
642.684,37.97,29.72,833148,46.47
644.237,38.21,29.79,834701,46.71
645.789,38.03,29.79,836253,46.53
647.341,38.09,29.59,837805,46.59
648.894,38.12,29.72,839358,46.62
650.446,38.27,29.77,840910,46.77
651.998,37.97,29.72,842462,46.47
653.551,38.09,29.77,844015,46.59
655.103,38.09,29.9,845567,46.59
656.656,38.09,29.9,847120,46.59
658.208,38,29.79,848672,46.5
659.76,38.03,29.9,850224,46.53
661.313,37.94,29.72,851777,46.44
662.865,37.91,29.54,853329,46.41
664.417,38.09,29.95,854881,46.59
665.97,37.91,29.9,856434,46.41
667.522,38.12,29.77,857986,46.62
669.075,38.09,29.9,859539,46.59
670.627,38.03,29.95,861091,46.53
672.179,38.27,29.88,862643,46.77
673.732,38.21,30.27,864196,46.71
675.284,37.97,29.95,865748,46.47
676.836,38.09,29.77,867300,46.59
678.389,38.27,30.13,868853,46.77
679.941,38.21,29.95,870405,46.71
681.494,38.21,29.77,871958,46.71
683.046,37.79,29.97,873510,46.29
684.598,38.12,29.9,875062,46.62
686.151,38.21,30.04,876615,46.71
687.703,38.09,29.97,878167,46.59
689.255,38.09,29.97,879719,46.59
690.808,38.27,30.09,881272,46.77
692.36,38.27,30.09,882824,46.77
693.913,38.27,30.04,884377,46.77
695.465,38.21,30.04,885929,46.71
697.017,38.12,29.97,887481,46.62
698.57,37.79,29.79,889034,46.29
700.122,37.64,29.95,890586,46.14
701.674,37.37,29.95,892138,45.87
703.227,37.17,30.04,893691,45.67
704.779,37.14,30.09,895243,45.64
706.332,36.93,30.04,896796,45.43
707.884,37.61,30.13,898348,46.11
709.436,37.73,30.31,899900,46.23
710.989,38.52,30.31,901453,47.02
712.541,38.58,30.34,903005,47.08
714.093,38.82,30.5,904557,47.32
715.646,39.07,30.77,906110,47.57
717.198,39.34,30.52,907662,47.84
718.751,39.5,30.34,909215,48
720.303,39.56,30.59,910767,48.06
721.855,39.34,30.54,912319,47.84
723.408,39.56,30.73,913872,48.06
724.96,39.59,30.59,915424,48.09
726.512,39.69,30.59,916976,48.19
728.065,39.87,30.45,918529,48.37
729.617,40,30.31,920081,48.5
731.17,39.75,30.5,921634,48.25
732.722,39.59,30.5,923186,48.09
734.274,39.69,30.52,924738,48.19
735.827,39.69,30.45,926291,48.19
737.379,39.75,30.45,927843,48.25
738.931,39.69,30.5,929395,48.19
740.484,39.59,30.5,930948,48.09
742.036,39.5,30.31,932500,48
743.589,39.56,30.31,934053,48.06
745.141,39.31,30.27,935605,47.81
746.693,39.19,30.31,937157,47.69
748.246,39,30.18,938710,47.5
749.798,38.85,30.13,940262,47.35
751.35,38.45,30.09,941814,46.95
752.903,38.33,29.95,943367,46.83
754.455,38.27,29.95,944919,46.77
756.008,38.03,29.86,946472,46.53
757.56,37.61,29.95,948024,46.11
759.112,37.61,29.77,949576,46.11
760.665,37.17,29.79,951129,45.67
762.217,37.4,30.13,952681,45.9
763.769,37.4,30.09,954233,45.9
765.322,37.14,29.61,955786,45.64
766.874,36.93,29.61,957338,45.43
768.427,36.9,29.59,958891,45.4
769.979,36.9,29.9,960443,45.4
771.531,36.67,29.95,961995,45.17
773.084,36.67,29.95,963548,45.17
774.636,37.17,30.09,965100,45.67
776.188,37.14,30.15,966652,45.64
777.741,37.14,30.18,968205,45.64
779.293,37.37,30.27,969757,45.87
780.846,37.4,30.27,971310,45.9
782.398,37.52,30.27,972862,46.02
783.95,37.61,30.34,974414,46.11
785.503,37.4,30.31,975967,45.9
787.055,37.4,30.31,977519,45.9
788.607,37.61,30.45,979071,46.11
790.16,37.37,30.45,980624,45.87
791.712,37.73,30.34,982176,46.23
793.265,37.55,30.34,983729,46.05
794.817,37.64,30.31,985281,46.14
796.369,37.67,30.5,986833,46.17
797.922,37.49,30.27,988386,45.99
799.474,37.61,30.45,989938,46.11
801.026,37.73,30.5,991490,46.23
802.579,37.61,30.45,993043,46.11
804.131,37.73,30.45,994595,46.23
805.684,38.03,30.31,996148,46.53
807.236,37.73,30.5,997700,46.23
808.788,37.79,30.34,999252,46.29
810.341,38.12,30.22,1000805,46.62
811.894,38.03,30.31,1002358,46.53
813.448,38.27,30.68,1003912,46.77
815.001,37.91,30.27,1005465,46.41
816.554,37.91,30.31,1007018,46.41
818.108,37.61,30.63,1008572,46.11
819.661,38.03,30.15,1010125,46.53
821.215,37.85,30.34,1011679,46.35
822.768,38.03,30.34,1013232,46.53
824.322,37.97,30.31,1014786,46.47
825.875,38.09,30.34,1016339,46.59
827.428,38.36,30.52,1017892,46.86
828.982,38.36,30.34,1019446,46.86
830.535,38.33,30.73,1020999,46.83
832.089,38.09,30.31,1022553,46.59
833.642,38.09,30.41,1024106,46.59
835.195,38.09,30.13,1025659,46.59
836.749,38.09,30.73,1027213,46.59
838.302,38.09,30.45,1028766,46.59
839.856,38.09,30.5,1030320,46.59
841.409,37.91,30.63,1031873,46.41
842.963,38.27,30.5,1033427,46.77
844.516,38.12,30.5,1034980,46.62
846.069,38.09,30.68,1036533,46.59
847.623,38.09,30.63,1038087,46.59
849.176,38.09,30.73,1039640,46.59
850.73,38.03,30.68,1041194,46.53
852.283,38.03,30.63,1042747,46.53
853.836,38.09,30.52,1044300,46.59
855.39,38.12,30.63,1045854,46.62
856.943,38.03,30.89,1047407,46.53
858.497,38,30.77,1048961,46.5
860.05,38.03,30.77,1050514,46.53
861.604,38.12,30.73,1052068,46.62
863.157,38.09,30.68,1053621,46.59
864.71,37.85,30.68,1055174,46.35
866.264,37.79,30.68,1056728,46.29
867.817,37.64,30.63,1058281,46.14
869.371,37.61,30.59,1059835,46.11
870.924,37.64,30.63,1061388,46.14
872.477,37.61,30.73,1062941,46.11
874.031,38,30.86,1064495,46.5
875.584,37.91,30.77,1066048,46.41
877.138,37.55,30.5,1067602,46.05
878.691,37.91,30.73,1069155,46.41
880.245,38.09,31,1070709,46.59
881.798,38.36,30.73,1072262,46.86
883.351,38.21,30.63,1073815,46.71
884.905,38.09,30.77,1075369,46.59
886.458,38.27,30.82,1076922,46.77
888.012,38.21,30.89,1078476,46.71
889.565,38.27,30.91,1080029,46.77
891.118,38.09,30.96,1081582,46.59
892.672,37.79,31.19,1083136,46.29
894.225,38.33,30.82,1084689,46.83
895.779,38.09,30.86,1086243,46.59
897.332,38.27,30.89,1087796,46.77
898.886,38.52,30.96,1089350,47.02
900.439,38.15,31,1090903,46.65
901.992,38.33,30.86,1092456,46.83
903.546,38.27,30.89,1094010,46.77
905.099,38.03,30.86,1095563,46.53
906.653,38.12,31.07,1097117,46.62
908.206,38.03,30.5,1098670,46.53
909.759,37.97,30.5,1100223,46.47
911.313,38.06,30.86,1101777,46.56
912.866,38.27,30.89,1103330,46.77
914.42,38.21,30.86,1104884,46.71
915.973,38.24,31,1106437,46.74
917.527,38.52,31.07,1107991,47.02
919.08,38.45,31.07,1109544,46.95
920.633,38.52,31.05,1111097,47.02
922.187,38.61,31.07,1112651,47.11
923.74,38.36,31.05,1114204,46.86
925.294,38.61,31,1115758,47.11
926.847,38.52,31.93,1117311,47.02
928.4,38.58,31.16,1118864,47.08
929.954,38.61,31.23,1120418,47.11
931.507,38.52,31.26,1121971,47.02
933.061,38.58,31.19,1123525,47.08
934.614,38.36,31.07,1125078,46.86
936.167,38.52,31.07,1126631,47.02
937.721,38.61,31.28,1128185,47.11
939.274,38.52,31.23,1129738,47.02
940.828,38.36,31.07,1131292,46.86
942.381,38.58,31.05,1132845,47.08
943.935,38.76,31.23,1134399,47.26
945.488,38.76,31.07,1135952,47.26
947.041,38.76,31.23,1137505,47.26
948.595,38.61,31.23,1139059,47.11
950.148,38.64,31.63,1140612,47.14
951.702,38.61,31.26,1142166,47.11
953.255,38.58,31.23,1143719,47.08
954.808,38.27,31.23,1145272,46.77
956.362,38.36,31.32,1146826,46.86
957.915,38.52,31.26,1148379,47.02
959.469,38.52,31.32,1149933,47.02
961.022,38.36,31.23,1151486,46.86
962.576,38.52,31.14,1153040,47.02
964.129,38.52,31.23,1154593,47.02
965.682,38.36,31.28,1156146,46.86
967.236,38.52,31.07,1157700,47.02
968.789,38.52,31.32,1159253,47.02
970.343,38.52,31.07,1160807,47.02
971.896,38.52,31.37,1162360,47.02
973.449,38.36,31.37,1163913,46.86
975.003,38.58,31.37,1165467,47.08
976.556,38.82,31.37,1167020,47.32
978.11,38.52,31.19,1168574,47.02
979.663,38.52,31.26,1170127,47.02
981.217,38.58,31.37,1171681,47.08
982.77,38.45,31.37,1173234,46.95
984.323,38.7,31.42,1174787,47.2
985.877,38.58,31.56,1176341,47.08
987.43,38.58,31.44,1177894,47.08
988.984,38.58,31.42,1179448,47.08
990.537,38.58,31.42,1181001,47.08
992.09,38.58,31.42,1182554,47.08
993.644,38.61,31.42,1184108,47.11
995.197,38.52,31.51,1185661,47.02
996.751,38.94,30.86,1187215,47.44
998.304,38.33,31.42,1188768,46.83
999.858,38.33,31.42,1190322,46.83
1001.411,38.52,31.42,1191875,47.02
1002.964,38.52,31.42,1193428,47.02
1004.518,38.33,31.51,1194982,46.83
1006.071,38.45,31.37,1196535,46.95
1007.625,38.36,30.63,1198089,46.86
1009.178,38.33,31.56,1199642,46.83
1010.731,38.27,31.56,1201195,46.77
1012.285,38.58,31.6,1202749,47.08
1013.838,38.52,31.6,1204302,47.02
1015.392,38.61,31.72,1205856,47.11
1016.945,38.58,31.69,1207409,47.08
1018.499,38.58,31.6,1208963,47.08
1020.052,38.76,31.6,1210516,47.26
1021.605,38.73,31.74,1212069,47.23
1023.159,38.76,31.74,1213623,47.26
1024.712,38.82,32.11,1215176,47.32
1026.266,38.7,31.56,1216730,47.2
1027.819,38.94,31.65,1218283,47.44
1029.372,39.07,31.63,1219836,47.57
1030.926,38.85,31.74,1221390,47.35
1032.479,39.07,31.51,1222943,47.57
1034.033,38.76,31.79,1224497,47.26
1035.586,38.7,31.63,1226050,47.2
1037.14,38.76,31.79,1227604,47.26
1038.693,38.85,31.56,1229157,47.35
1040.246,38.82,31.44,1230710,47.32
1041.8,38.76,31.69,1232264,47.26
1043.353,38.58,31.6,1233817,47.08
1044.907,39,31.79,1235371,47.5
1046.46,38.82,31.74,1236924,47.32
1048.013,38.82,31.63,1238477,47.32
1049.567,38.76,31.79,1240031,47.26
1051.12,38.82,31.79,1241584,47.32
1052.674,38.61,31.79,1243138,47.11
1054.227,38.61,31.63,1244691,47.11
1055.781,38.76,31.79,1246245,47.26
1057.334,38.97,32.07,1247798,47.47
1058.887,38.36,31.79,1249351,46.86
1060.441,38.76,31.79,1250905,47.26
1061.994,38.85,31.74,1252458,47.35
1063.548,38.61,31.81,1254012,47.11
1065.101,38.73,31.81,1255565,47.23
1066.655,38.82,31.81,1257119,47.32
1068.208,38.82,31.81,1258672,47.32
1069.761,38.76,31.81,1260225,47.26
1071.315,38.7,31.81,1261779,47.2
1072.868,38.82,31.97,1263332,47.32
1074.422,38.7,31.97,1264886,47.2
1075.975,38.94,31.97,1266439,47.44
1077.528,39.31,32,1267992,47.81
1079.082,38.76,31.93,1269546,47.26
1080.635,38.58,32.37,1271099,47.08
1082.189,39.19,32.16,1272653,47.69
1083.742,38.82,32.16,1274206,47.32
1085.296,38.76,32.49,1275760,47.26
1086.849,38.82,31.97,1277313,47.32
1088.402,38.82,32,1278866,47.32
1089.956,38.85,32.07,1280420,47.35
1091.509,38.82,32.07,1281973,47.32
1093.063,38.85,32.02,1283527,47.35
1094.616,38.82,32.37,1285080,47.32
1096.169,39,31.79,1286633,47.5
1097.723,39.07,31.97,1288187,47.57
1099.276,38.76,31.81,1289740,47.26
1100.83,39.07,31.97,1291294,47.57
1102.383,39.75,32.11,1292847,48.25
1103.937,39,31.79,1294401,47.5
1105.49,39.07,32.49,1295954,47.57
1107.043,38.76,32.3,1297507,47.26
1108.597,39,32.16,1299061,47.5
1110.15,39.34,31.74,1300614,47.84
1111.704,39.07,32.25,1302168,47.57
1113.257,38.94,32.21,1303721,47.44
1114.811,39.07,32.11,1305275,47.57
1116.364,39.44,32.44,1306828,47.94
1117.917,39.07,32.25,1308381,47.57
1119.471,38.88,32.56,1309935,47.38
1121.024,38.85,32.21,1311488,47.35
1122.578,38.88,31.81,1313042,47.38
1124.131,39.25,32.16,1314595,47.75
1125.684,39.07,32.25,1316148,47.57
1127.238,39.19,32.21,1317702,47.69
1128.791,39.31,32.3,1319255,47.81
1130.345,39.07,32.25,1320809,47.57
1131.898,39,32.25,1322362,47.5
1133.452,39,32.53,1323916,47.5
1135.005,38.85,32.56,1325469,47.35
1136.558,39,32.3,1327022,47.5
1138.112,39.07,32.77,1328576,47.57
1139.665,39.31,32.37,1330129,47.81
1141.219,39.07,32.35,1331683,47.57
1142.772,39.59,32.37,1333236,48.09
1144.325,39.07,32.35,1334789,47.57
1145.879,39.13,32.49,1336343,47.63
1147.432,39.34,32.53,1337896,47.84
1148.986,38.85,32.44,1339450,47.35
1150.539,39.56,32.35,1341003,48.06
1152.093,39.25,32.35,1342557,47.75
1153.646,39.34,31.97,1344110,47.84
1155.199,39.31,32.37,1345663,47.81
1156.753,39.56,32.53,1347217,48.06
1158.306,39.1,31.97,1348770,47.6
1159.86,39.31,32.37,1350324,47.81
1161.413,39.31,32.37,1351877,47.81
1162.966,39.25,32.35,1353430,47.75
1164.52,39.34,32.49,1354984,47.84
1166.073,39.07,32.25,1356537,47.57
1167.627,39.07,32.56,1358091,47.57
1169.18,39.25,32.37,1359644,47.75
1170.734,38.85,32.72,1361198,47.35
1172.287,38.85,32.44,1362751,47.35
1173.84,39.34,32.3,1364304,47.84
1175.394,39.07,32.35,1365858,47.57
1176.947,39.19,32.37,1367411,47.69
1178.501,39,32.25,1368965,47.5
1180.054,39.25,32.44,1370518,47.75
1181.608,39.34,32.37,1372072,47.84
1183.161,39.1,32.56,1373625,47.6
1184.714,39.19,31.93,1375178,47.69
1186.268,38.94,32.49,1376732,47.44
1187.821,39.25,32.53,1378285,47.75
1189.375,39.13,32.56,1379839,47.63
1190.928,39.31,32.68,1381392,47.81
1192.481,39,32.21,1382945,47.5
1194.035,39.1,32.44,1384499,47.6
1195.588,39.07,32.3,1386052,47.57
1197.142,39.31,32.86,1387606,47.81
1198.695,39.31,33.6,1389159,47.81
1200.249,39.25,32.56,1390713,47.75
1201.802,39.25,32.68,1392266,47.75
1203.355,39.25,32.53,1393819,47.75
1204.909,39,32.75,1395373,47.5
1206.462,39.25,32.72,1396926,47.75
1208.016,39.1,32.56,1398480,47.6
1209.569,39.07,32.56,1400033,47.57
1211.122,39.07,32.56,1401586,47.57
1212.676,39.19,32.56,1403140,47.69
1214.229,39.1,32.56,1404693,47.6
1215.783,39.25,32.91,1406247,47.75
1217.336,39.25,32.49,1407800,47.75
1218.89,39.19,32.86,1409354,47.69
1220.443,38.85,32.35,1410907,47.35
1221.996,39.07,32.53,1412460,47.57
1223.55,39,32.72,1414014,47.5
1225.103,38.94,32.56,1415567,47.44
1226.657,38.85,32.68,1417121,47.35
1228.21,38.94,32.68,1418674,47.44
1229.764,39.31,33,1420228,47.81
1231.317,39.34,32.84,1421781,47.84
1232.87,39.31,32.82,1423334,47.81
1234.424,39.1,32.86,1424888,47.6
1235.977,39.1,32.82,1426441,47.6
1237.531,39.34,32.72,1427995,47.84
1239.084,39.31,32.82,1429548,47.81
1240.637,39.31,32.86,1431101,47.81
1242.191,39.31,32.72,1432655,47.81
1243.744,39.34,32.82,1434208,47.84
1245.298,39.5,32.82,1435762,48
1246.851,39.31,32.86,1437315,47.81
1248.405,39.25,32.86,1438869,47.75
1249.958,39.1,32.72,1440422,47.6
1251.511,39.34,32.91,1441975,47.84
1253.065,39.1,33.05,1443529,47.6
1254.618,39.07,32.86,1445082,47.57
1256.172,38.94,32.72,1446636,47.44
1257.725,39.31,32.75,1448189,47.81
1259.278,39.07,32.91,1449742,47.57
1260.832,39.1,32.86,1451296,47.6
1262.385,38.94,32.82,1452849,47.44
1263.939,38.82,32.82,1454403,47.32
1265.492,38.94,32.75,1455956,47.44
1267.046,39,32.89,1457510,47.5
1268.599,39.07,32.93,1459063,47.57
1270.152,39.19,32.93,1460616,47.69
1271.706,38.85,32.93,1462170,47.35
1273.259,39,32.86,1463723,47.5
1274.813,39.25,33,1465277,47.75
1276.366,39.31,33.05,1466830,47.81
1277.92,39.5,32.91,1468384,48
1279.473,39.25,33.12,1469937,47.75
1281.026,39.34,32.86,1471490,47.84
1282.58,39.25,33.12,1473044,47.75
1284.133,39.75,33.12,1474597,48.25
1285.687,39.69,33.1,1476151,48.19
1287.24,39.5,33.12,1477704,48
1288.793,39.34,33.1,1479257,47.84
1290.347,39.07,33.1,1480811,47.57
