time,T_int,T_ext_1,Film_Coef,Density,Specific_Heat,Thermal_Conductivity,Radius
1.0,21.9870243073,22.88,0.036,7.87e-09,636000000.0,152.0,15
2.0,21.9767055511,23.76,0.036,7.87e-09,636000000.0,152.0,15
3.0,21.9681110382,24.64,0.036,7.87e-09,636000000.0,152.0,15
4.0,21.96159553525,25.52,0.036,7.87e-09,636000000.0,152.0,15
5.0,21.9550800323,26.4,0.036,7.87e-09,636000000.0,152.0,15
6.0,21.95137310025,27.28,0.036,7.87e-09,636000000.0,152.0,15
7.0,21.9476661682,28.16,0.036,7.87e-09,636000000.0,152.0,15
8.0,21.94395923615,29.04,0.036,7.87e-09,636000000.0,152.0,15
9.0,21.9402523041,29.92,0.036,7.87e-09,636000000.0,152.0,15
10.0,21.9411604404625,30.8,0.036,7.87e-09,636000000.0,152.0,15
11.0,21.942068576825,31.68,0.036,7.87e-09,636000000.0,152.0,15
12.0,21.9429767131875,32.56,0.036,7.87e-09,636000000.0,152.0,15
13.0,21.94388484955,33.44,0.036,7.87e-09,636000000.0,152.0,15
14.0,21.9447929859125,34.32,0.036,7.87e-09,636000000.0,152.0,15
15.0,21.945701122275,35.2,0.036,7.87e-09,636000000.0,152.0,15
16.0,21.9466092586375,36.08,0.036,7.87e-09,636000000.0,152.0,15
17.0,21.947517395,36.96,0.036,7.87e-09,636000000.0,152.0,15
18.0,21.95388278959,37.84,0.036,7.87e-09,636000000.0,152.0,15
19.0,21.96024818418,38.72,0.036,7.87e-09,636000000.0,152.0,15
20.0,21.96661357877,39.6,0.036,7.87e-09,636000000.0,152.0,15
21.0,21.97297897336,40.48,0.036,7.87e-09,636000000.0,152.0,15
22.0,21.97934436795,41.36,0.036,7.87e-09,636000000.0,152.0,15
23.0,21.98570976254,42.24,0.036,7.87e-09,636000000.0,152.0,15
24.0,21.99207515713,43.12,0.036,7.87e-09,636000000.0,152.0,15
25.0,21.99844055172,44.0,0.036,7.87e-09,636000000.0,152.0,15
26.0,22.00480594631,44.88,0.036,7.87e-09,636000000.0,152.0,15
27.0,22.0111713409,45.76,0.036,7.87e-09,636000000.0,152.0,15
