time,T_int,T_ext_1,Film_Coef,Density,Specific_Heat,Thermal_Conductivity,Radius
1.0,21.9744644165,22.88,0.036,7.77e-09,236000000.0,92.0,15
2.0,21.9543170929,23.76,0.036,7.77e-09,236000000.0,92.0,15
3.0,21.9374866486,24.64,0.036,7.77e-09,236000000.0,92.0,15
4.0,21.9245901108,25.52,0.036,7.77e-09,236000000.0,92.0,15
5.0,21.911693573,26.4,0.036,7.77e-09,236000000.0,92.0,15
6.0,21.904217720025,27.28,0.036,7.77e-09,236000000.0,92.0,15
7.0,21.89674186705,28.16,0.036,7.77e-09,236000000.0,92.0,15
8.0,21.889266014075,29.04,0.036,7.77e-09,236000000.0,92.0,15
9.0,21.8817901611,29.92,0.036,7.77e-09,236000000.0,92.0,15
10.0,21.8834624290125,30.8,0.036,7.77e-09,236000000.0,92.0,15
11.0,21.885134696925,31.68,0.036,7.77e-09,236000000.0,92.0,15
12.0,21.8868069648375,32.56,0.036,7.77e-09,236000000.0,92.0,15
13.0,21.88847923275,33.44,0.036,7.77e-09,236000000.0,92.0,15
14.0,21.8901515006625,34.32,0.036,7.77e-09,236000000.0,92.0,15
15.0,21.891823768575,35.2,0.036,7.77e-09,236000000.0,92.0,15
16.0,21.8934960364875,36.08,0.036,7.77e-09,236000000.0,92.0,15
17.0,21.8951683044,36.96,0.036,7.77e-09,236000000.0,92.0,15
18.0,21.90777301784,37.84,0.036,7.77e-09,236000000.0,92.0,15
19.0,21.92037773128,38.72,0.036,7.77e-09,236000000.0,92.0,15
20.0,21.93298244472,39.6,0.036,7.77e-09,236000000.0,92.0,15
21.0,21.94558715816,40.48,0.036,7.77e-09,236000000.0,92.0,15
22.0,21.9581918716,41.36,0.036,7.77e-09,236000000.0,92.0,15
23.0,21.97079658504,42.24,0.036,7.77e-09,236000000.0,92.0,15
24.0,21.98340129848,43.12,0.036,7.77e-09,236000000.0,92.0,15
25.0,21.99600601192,44.0,0.036,7.77e-09,236000000.0,92.0,15
26.0,22.00861072536,44.88,0.036,7.77e-09,236000000.0,92.0,15
27.0,22.0212154388,45.76,0.036,7.77e-09,236000000.0,92.0,15
28.0,22.04462032314,46.64,0.036,7.77e-09,236000000.0,92.0,15
29.0,22.06802520748,47.52,0.036,7.77e-09,236000000.0,92.0,15
30.0,22.09143009182,48.4,0.036,7.77e-09,236000000.0,92.0,15
31.0,22.11483497616,49.28,0.036,7.77e-09,236000000.0,92.0,15
32.0,22.1382398605,50.16,0.036,7.77e-09,236000000.0,92.0,15
33.0,22.16164474484,51.04,0.036,7.77e-09,236000000.0,92.0,15
34.0,22.18504962918,51.92,0.036,7.77e-09,236000000.0,92.0,15
35.0,22.20845451352,52.8,0.036,7.77e-09,236000000.0,92.0,15
36.0,22.23185939786,53.68,0.036,7.77e-09,236000000.0,92.0,15
37.0,22.2552642822,54.56,0.036,7.77e-09,236000000.0,92.0,15
38.0,22.28939876554,55.44,0.036,7.77e-09,236000000.0,92.0,15
39.0,22.32353324888,56.32,0.036,7.77e-09,236000000.0,92.0,15
40.0,22.35766773222,57.2,0.036,7.77e-09,236000000.0,92.0,15
41.0,22.39180221556,58.08,0.036,7.77e-09,236000000.0,92.0,15
42.0,22.4259366989,58.96,0.036,7.77e-09,236000000.0,92.0,15
43.0,22.46007118224,59.84,0.036,7.77e-09,236000000.0,92.0,15
44.0,22.49420566558,60.72,0.036,7.77e-09,236000000.0,92.0,15
45.0,22.52834014892,61.6,0.036,7.77e-09,236000000.0,92.0,15
46.0,22.56247463226,62.48,0.036,7.77e-09,236000000.0,92.0,15
47.0,22.5966091156,63.36,0.036,7.77e-09,236000000.0,92.0,15
48.0,22.63223609924,64.24,0.036,7.77e-09,236000000.0,92.0,15
49.0,22.66786308288,65.12,0.036,7.77e-09,236000000.0,92.0,15
50.0,22.70349006652,66.0,0.036,7.77e-09,236000000.0,92.0,15
51.0,22.73911705016,62.94,0.036,7.77e-09,236000000.0,92.0,15
52.0,22.7747440338,62.88,0.036,7.77e-09,236000000.0,92.0,15
53.0,22.81037101744,62.82,0.036,7.77e-09,236000000.0,92.0,15
54.0,22.84599800108,62.76,0.036,7.77e-09,236000000.0,92.0,15
55.0,22.88162498472,62.7,0.036,7.77e-09,236000000.0,92.0,15
56.0,22.91725196836,62.64,0.036,7.77e-09,236000000.0,92.0,15
57.0,22.952878952,62.58,0.036,7.77e-09,236000000.0,92.0,15
58.0,22.98680133817,62.52,0.036,7.77e-09,236000000.0,92.0,15
59.0,23.02072372434,62.46,0.036,7.77e-09,236000000.0,92.0,15
60.0,23.05464611051,62.4,0.036,7.77e-09,236000000.0,92.0,15
61.0,23.08856849668,62.34,0.036,7.77e-09,236000000.0,92.0,15
62.0,23.12249088285,62.28,0.036,7.77e-09,236000000.0,92.0,15
63.0,23.15641326902,62.22,0.036,7.77e-09,236000000.0,92.0,15
64.0,23.19033565519,62.16,0.036,7.77e-09,236000000.0,92.0,15
65.0,23.22425804136,62.1,0.036,7.77e-09,236000000.0,92.0,15
66.0,23.25818042753,62.04,0.036,7.77e-09,236000000.0,92.0,15
67.0,23.2921028137,61.98,0.036,7.77e-09,236000000.0,92.0,15
68.0,23.32473983763,61.92,0.036,7.77e-09,236000000.0,92.0,15
69.0,23.35737686156,61.86,0.036,7.77e-09,236000000.0,92.0,15
70.0,23.39001388549,61.8,0.036,7.77e-09,236000000.0,92.0,15
71.0,23.42265090942,61.74,0.036,7.77e-09,236000000.0,92.0,15
72.0,23.45528793335,61.68,0.036,7.77e-09,236000000.0,92.0,15
73.0,23.48792495728,61.62,0.036,7.77e-09,236000000.0,92.0,15
74.0,23.52056198121,61.56,0.036,7.77e-09,236000000.0,92.0,15
75.0,23.55319900514,61.5,0.036,7.77e-09,236000000.0,92.0,15
76.0,23.58583602907,61.44,0.036,7.77e-09,236000000.0,92.0,15
77.0,23.618473053,61.38,0.036,7.77e-09,236000000.0,92.0,15
78.0,23.64987545015,61.32,0.036,7.77e-09,236000000.0,92.0,15
79.0,23.6812778473,61.26,0.036,7.77e-09,236000000.0,92.0,15
80.0,23.71268024445,61.2,0.036,7.77e-09,236000000.0,92.0,15
81.0,23.7440826416,61.14,0.036,7.77e-09,236000000.0,92.0,15
82.0,23.77548503875,61.08,0.036,7.77e-09,236000000.0,92.0,15
83.0,23.8068874359,61.02,0.036,7.77e-09,236000000.0,92.0,15
84.0,23.83828983305,60.96,0.036,7.77e-09,236000000.0,92.0,15
85.0,23.8696922302,60.9,0.036,7.77e-09,236000000.0,92.0,15
86.0,23.90109462735,60.84,0.036,7.77e-09,236000000.0,92.0,15
87.0,23.9324970245,60.78,0.036,7.77e-09,236000000.0,92.0,15
88.0,23.96266784665,60.72,0.036,7.77e-09,236000000.0,92.0,15
89.0,23.9928386688,60.66,0.036,7.77e-09,236000000.0,92.0,15
90.0,24.02300949095,60.6,0.036,7.77e-09,236000000.0,92.0,15
91.0,24.0531803131,60.54,0.036,7.77e-09,236000000.0,92.0,15
92.0,24.08335113525,60.48,0.036,7.77e-09,236000000.0,92.0,15
93.0,24.1135219574,60.42,0.036,7.77e-09,236000000.0,92.0,15
94.0,24.14369277955,60.36,0.036,7.77e-09,236000000.0,92.0,15
95.0,24.1738636017,60.3,0.036,7.77e-09,236000000.0,92.0,15
96.0,24.20403442385,60.24,0.036,7.77e-09,236000000.0,92.0,15
97.0,24.234205246,60.18,0.036,7.77e-09,236000000.0,92.0,15
98.0,24.26390876773,60.12,0.036,7.77e-09,236000000.0,92.0,15
99.0,24.29361228946,60.06,0.036,7.77e-09,236000000.0,92.0,15
100.0,24.32331581119,60.0,0.036,7.77e-09,236000000.0,92.0,15
101.0,24.35301933292,60,0.036,7.77e-09,236000000.0,92.0,15
102.0,24.38272285465,60,0.036,7.77e-09,236000000.0,92.0,15
103.0,24.41242637638,60,0.036,7.77e-09,236000000.0,92.0,15
104.0,24.44212989811,60,0.036,7.77e-09,236000000.0,92.0,15
105.0,24.47183341984,60,0.036,7.77e-09,236000000.0,92.0,15
106.0,24.50153694157,60,0.036,7.77e-09,236000000.0,92.0,15
107.0,24.5312404633,60,0.036,7.77e-09,236000000.0,92.0,15
108.0,24.56073970799,60,0.036,7.77e-09,236000000.0,92.0,15
109.0,24.59023895268,60,0.036,7.77e-09,236000000.0,92.0,15
110.0,24.61973819737,60,0.036,7.77e-09,236000000.0,92.0,15
111.0,24.64923744206,60,0.036,7.77e-09,236000000.0,92.0,15
112.0,24.67873668675,60,0.036,7.77e-09,236000000.0,92.0,15
113.0,24.70823593144,60,0.036,7.77e-09,236000000.0,92.0,15
114.0,24.73773517613,60,0.036,7.77e-09,236000000.0,92.0,15
115.0,24.76723442082,60,0.036,7.77e-09,236000000.0,92.0,15
116.0,24.79673366551,60,0.036,7.77e-09,236000000.0,92.0,15
117.0,24.8262329102,60,0.036,7.77e-09,236000000.0,92.0,15
118.0,24.85549221043,60,0.036,7.77e-09,236000000.0,92.0,15
119.0,24.88475151066,60,0.036,7.77e-09,236000000.0,92.0,15
120.0,24.91401081089,60,0.036,7.77e-09,236000000.0,92.0,15
121.0,24.94327011112,60,0.036,7.77e-09,236000000.0,92.0,15
122.0,24.97252941135,60,0.036,7.77e-09,236000000.0,92.0,15
123.0,25.00178871158,60,0.036,7.77e-09,236000000.0,92.0,15
124.0,25.03104801181,60,0.036,7.77e-09,236000000.0,92.0,15
125.0,25.06030731204,60,0.036,7.77e-09,236000000.0,92.0,15
126.0,25.08956661227,60,0.036,7.77e-09,236000000.0,92.0,15
127.0,25.1188259125,60,0.036,7.77e-09,236000000.0,92.0,15
128.0,25.14784183504,60,0.036,7.77e-09,236000000.0,92.0,15
129.0,25.17685775758,60,0.036,7.77e-09,236000000.0,92.0,15
130.0,25.20587368012,60,0.036,7.77e-09,236000000.0,92.0,15
131.0,25.23488960266,60,0.036,7.77e-09,236000000.0,92.0,15
132.0,25.2639055252,60,0.036,7.77e-09,236000000.0,92.0,15
133.0,25.29292144774,60,0.036,7.77e-09,236000000.0,92.0,15
134.0,25.32193737028,60,0.036,7.77e-09,236000000.0,92.0,15
135.0,25.35095329282,60,0.036,7.77e-09,236000000.0,92.0,15
136.0,25.37996921536,60,0.036,7.77e-09,236000000.0,92.0,15
137.0,25.4089851379,60,0.036,7.77e-09,236000000.0,92.0,15
138.0,25.43775901791,60,0.036,7.77e-09,236000000.0,92.0,15
139.0,25.46653289792,60,0.036,7.77e-09,236000000.0,92.0,15
140.0,25.49530677793,60,0.036,7.77e-09,236000000.0,92.0,15
141.0,25.52408065794,60,0.036,7.77e-09,236000000.0,92.0,15
142.0,25.55285453795,60,0.036,7.77e-09,236000000.0,92.0,15
143.0,25.58162841796,60,0.036,7.77e-09,236000000.0,92.0,15
144.0,25.61040229797,60,0.036,7.77e-09,236000000.0,92.0,15
145.0,25.63917617798,60,0.036,7.77e-09,236000000.0,92.0,15
146.0,25.66795005799,60,0.036,7.77e-09,236000000.0,92.0,15
147.0,25.696723938,60,0.036,7.77e-09,236000000.0,92.0,15
148.0,25.72525787355,60,0.036,7.77e-09,236000000.0,92.0,15
149.0,25.7537918091,60,0.036,7.77e-09,236000000.0,92.0,15
150.0,25.78232574465,60,0.036,7.77e-09,236000000.0,92.0,15
151.0,25.8108596802,60,0.036,7.77e-09,236000000.0,92.0,15
152.0,25.83939361575,60,0.036,7.77e-09,236000000.0,92.0,15
153.0,25.8679275513,60,0.036,7.77e-09,236000000.0,92.0,15
154.0,25.89646148685,60,0.036,7.77e-09,236000000.0,92.0,15
