time,T_int,T_ext_1,Film_Coef,Density,Specific_Heat,Thermal_Conductivity,Radius
1.0,21.9723949432,22.88,0.036,7.27e-09,186000000.0,152.0,25
2.0,21.9507198334,23.76,0.036,7.27e-09,186000000.0,152.0,25
3.0,21.9321250916,24.64,0.036,7.27e-09,186000000.0,152.0,25
4.0,21.91718769075,25.52,0.036,7.27e-09,186000000.0,152.0,25
5.0,21.9022502899,26.4,0.036,7.27e-09,186000000.0,152.0,25
6.0,21.89297676085,27.28,0.036,7.27e-09,186000000.0,152.0,25
7.0,21.8837032318,28.16,0.036,7.27e-09,186000000.0,152.0,25
8.0,21.87442970275,29.04,0.036,7.27e-09,186000000.0,152.0,25
9.0,21.8651561737,29.92,0.036,7.27e-09,186000000.0,152.0,25
10.0,21.8664548397,30.8,0.036,7.27e-09,186000000.0,152.0,25
11.0,21.8677535057,31.68,0.036,7.27e-09,186000000.0,152.0,25
12.0,21.8690521717,32.56,0.036,7.27e-09,186000000.0,152.0,25
13.0,21.8703508377,33.44,0.036,7.27e-09,186000000.0,152.0,25
14.0,21.8716495037,34.32,0.036,7.27e-09,186000000.0,152.0,25
15.0,21.8729481697,35.2,0.036,7.27e-09,186000000.0,152.0,25
16.0,21.8742468357,36.08,0.036,7.27e-09,186000000.0,152.0,25
17.0,21.8755455017,36.96,0.036,7.27e-09,186000000.0,152.0,25
18.0,21.88990974425,37.84,0.036,7.27e-09,186000000.0,152.0,25
19.0,21.9042739868,38.72,0.036,7.27e-09,186000000.0,152.0,25
20.0,21.91863822935,39.6,0.036,7.27e-09,186000000.0,152.0,25
21.0,21.9330024719,40.48,0.036,7.27e-09,186000000.0,152.0,25
22.0,21.94736671445,41.36,0.036,7.27e-09,186000000.0,152.0,25
23.0,21.961730957,42.24,0.036,7.27e-09,186000000.0,152.0,25
24.0,21.97609519955,43.12,0.036,7.27e-09,186000000.0,152.0,25
25.0,21.9904594421,44.0,0.036,7.27e-09,186000000.0,152.0,25
26.0,22.00482368465,44.88,0.036,7.27e-09,186000000.0,152.0,25
27.0,22.0191879272,45.76,0.036,7.27e-09,186000000.0,152.0,25
28.0,22.04652919765,46.64,0.036,7.27e-09,186000000.0,152.0,25
29.0,22.0738704681,47.52,0.036,7.27e-09,186000000.0,152.0,25
30.0,22.10121173855,48.4,0.036,7.27e-09,186000000.0,152.0,25
31.0,22.128553009,49.28,0.036,7.27e-09,186000000.0,152.0,25
32.0,22.15589427945,50.16,0.036,7.27e-09,186000000.0,152.0,25
33.0,22.1832355499,51.04,0.036,7.27e-09,186000000.0,152.0,25
34.0,22.21057682035,51.92,0.036,7.27e-09,186000000.0,152.0,25
35.0,22.2379180908,52.8,0.036,7.27e-09,186000000.0,152.0,25
36.0,22.26525936125,53.68,0.036,7.27e-09,186000000.0,152.0,25
37.0,22.2926006317,54.56,0.036,7.27e-09,186000000.0,152.0,25
38.0,22.33281326293,55.44,0.036,7.27e-09,186000000.0,152.0,25
39.0,22.37302589416,56.32,0.036,7.27e-09,186000000.0,152.0,25
40.0,22.41323852539,57.2,0.036,7.27e-09,186000000.0,152.0,25
41.0,22.45345115662,58.08,0.036,7.27e-09,186000000.0,152.0,25
42.0,22.49366378785,58.96,0.036,7.27e-09,186000000.0,152.0,25
43.0,22.53387641908,59.84,0.036,7.27e-09,186000000.0,152.0,25
44.0,22.57408905031,60.72,0.036,7.27e-09,186000000.0,152.0,25
45.0,22.61430168154,61.6,0.036,7.27e-09,186000000.0,152.0,25
46.0,22.65451431277,62.48,0.036,7.27e-09,186000000.0,152.0,25
47.0,22.694726944,63.36,0.036,7.27e-09,186000000.0,152.0,25
48.0,22.73716583255,64.24,0.036,7.27e-09,186000000.0,152.0,25
49.0,22.7796047211,65.12,0.036,7.27e-09,186000000.0,152.0,25
50.0,22.82204360965,66.0,0.036,7.27e-09,186000000.0,152.0,25
51.0,22.8644824982,62.94,0.036,7.27e-09,186000000.0,152.0,25
52.0,22.90692138675,62.88,0.036,7.27e-09,186000000.0,152.0,25
53.0,22.9493602753,62.82,0.036,7.27e-09,186000000.0,152.0,25
54.0,22.99179916385,62.76,0.036,7.27e-09,186000000.0,152.0,25
55.0,23.0342380524,62.7,0.036,7.27e-09,186000000.0,152.0,25
56.0,23.07667694095,62.64,0.036,7.27e-09,186000000.0,152.0,25
57.0,23.1191158295,62.58,0.036,7.27e-09,186000000.0,152.0,25
58.0,23.1597326279,62.52,0.036,7.27e-09,186000000.0,152.0,25
59.0,23.2003494263,62.46,0.036,7.27e-09,186000000.0,152.0,25
60.0,23.2409662247,62.4,0.036,7.27e-09,186000000.0,152.0,25
61.0,23.2815830231,62.34,0.036,7.27e-09,186000000.0,152.0,25
62.0,23.3221998215,62.28,0.036,7.27e-09,186000000.0,152.0,25
63.0,23.3628166199,62.22,0.036,7.27e-09,186000000.0,152.0,25
64.0,23.4034334183,62.16,0.036,7.27e-09,186000000.0,152.0,25
65.0,23.4440502167,62.1,0.036,7.27e-09,186000000.0,152.0,25
66.0,23.4846670151,62.04,0.036,7.27e-09,186000000.0,152.0,25
67.0,23.5252838135,61.98,0.036,7.27e-09,186000000.0,152.0,25
68.0,23.56431903841,61.92,0.036,7.27e-09,186000000.0,152.0,25
69.0,23.60335426332,61.86,0.036,7.27e-09,186000000.0,152.0,25
70.0,23.64238948823,61.8,0.036,7.27e-09,186000000.0,152.0,25
71.0,23.68142471314,61.74,0.036,7.27e-09,186000000.0,152.0,25
72.0,23.72045993805,61.68,0.036,7.27e-09,186000000.0,152.0,25
73.0,23.75949516296,61.62,0.036,7.27e-09,186000000.0,152.0,25
74.0,23.79853038787,61.56,0.036,7.27e-09,186000000.0,152.0,25
75.0,23.83756561278,61.5,0.036,7.27e-09,186000000.0,152.0,25
76.0,23.87660083769,61.44,0.036,7.27e-09,186000000.0,152.0,25
77.0,23.9156360626,61.38,0.036,7.27e-09,186000000.0,152.0,25
78.0,23.95310306547,61.32,0.036,7.27e-09,186000000.0,152.0,25
79.0,23.99057006834,61.26,0.036,7.27e-09,186000000.0,152.0,25
80.0,24.02803707121,61.2,0.036,7.27e-09,186000000.0,152.0,25
81.0,24.06550407408,61.14,0.036,7.27e-09,186000000.0,152.0,25
82.0,24.10297107695,61.08,0.036,7.27e-09,186000000.0,152.0,25
83.0,24.14043807982,61.02,0.036,7.27e-09,186000000.0,152.0,25
84.0,24.17790508269,60.96,0.036,7.27e-09,186000000.0,152.0,25
85.0,24.21537208556,60.9,0.036,7.27e-09,186000000.0,152.0,25
86.0,24.25283908843,60.84,0.036,7.27e-09,186000000.0,152.0,25
87.0,24.2903060913,60.78,0.036,7.27e-09,186000000.0,152.0,25
88.0,24.32621097564,60.72,0.036,7.27e-09,186000000.0,152.0,25
89.0,24.36211585998,60.66,0.036,7.27e-09,186000000.0,152.0,25
90.0,24.39802074432,60.6,0.036,7.27e-09,186000000.0,152.0,25
91.0,24.43392562866,60.54,0.036,7.27e-09,186000000.0,152.0,25
92.0,24.469830513,60.48,0.036,7.27e-09,186000000.0,152.0,25
93.0,24.50573539734,60.42,0.036,7.27e-09,186000000.0,152.0,25
94.0,24.54164028168,60.36,0.036,7.27e-09,186000000.0,152.0,25
95.0,24.57754516602,60.3,0.036,7.27e-09,186000000.0,152.0,25
96.0,24.61345005036,60.24,0.036,7.27e-09,186000000.0,152.0,25
97.0,24.6493549347,60.18,0.036,7.27e-09,186000000.0,152.0,25
98.0,24.6845861435,60.12,0.036,7.27e-09,186000000.0,152.0,25
99.0,24.7198173523,60.06,0.036,7.27e-09,186000000.0,152.0,25
100.0,24.7550485611,60.0,0.036,7.27e-09,186000000.0,152.0,25
101.0,24.7902797699,60,0.036,7.27e-09,186000000.0,152.0,25
102.0,24.8255109787,60,0.036,7.27e-09,186000000.0,152.0,25
103.0,24.8607421875,60,0.036,7.27e-09,186000000.0,152.0,25
104.0,24.8959733963,60,0.036,7.27e-09,186000000.0,152.0,25
105.0,24.9312046051,60,0.036,7.27e-09,186000000.0,152.0,25
106.0,24.9664358139,60,0.036,7.27e-09,186000000.0,152.0,25
107.0,25.0016670227,60,0.036,7.27e-09,186000000.0,152.0,25
108.0,25.03656482696,60,0.036,7.27e-09,186000000.0,152.0,25
109.0,25.07146263122,60,0.036,7.27e-09,186000000.0,152.0,25
110.0,25.10636043548,60,0.036,7.27e-09,186000000.0,152.0,25
111.0,25.14125823974,60,0.036,7.27e-09,186000000.0,152.0,25
112.0,25.176156044,60,0.036,7.27e-09,186000000.0,152.0,25
113.0,25.21105384826,60,0.036,7.27e-09,186000000.0,152.0,25
