time,T_int,T_ext_1,Film_Coef,Density,Specific_Heat,Thermal_Conductivity,Radius
1.0,21.9833946228,22.88,0.036,7.87e-09,436000000.0,152.0,15
2.0,21.9703235626,23.76,0.036,7.87e-09,436000000.0,152.0,15
3.0,21.9593734741,24.64,0.036,7.87e-09,436000000.0,152.0,15
4.0,21.9509181976,25.52,0.036,7.87e-09,436000000.0,152.0,15
5.0,21.9424629211,26.4,0.036,7.87e-09,436000000.0,152.0,15
6.0,21.9374952316,27.28,0.036,7.87e-09,436000000.0,152.0,15
7.0,21.9325275421,28.16,0.036,7.87e-09,436000000.0,152.0,15
8.0,21.9275598526,29.04,0.036,7.87e-09,436000000.0,152.0,15
9.0,21.9225921631,29.92,0.036,7.87e-09,436000000.0,152.0,15
10.0,21.923609495175,30.8,0.036,7.87e-09,436000000.0,152.0,15
11.0,21.92462682725,31.68,0.036,7.87e-09,436000000.0,152.0,15
12.0,21.925644159325,32.56,0.036,7.87e-09,436000000.0,152.0,15
13.0,21.9266614914,33.44,0.036,7.87e-09,436000000.0,152.0,15
14.0,21.927678823475,34.32,0.036,7.87e-09,436000000.0,152.0,15
15.0,21.92869615555,35.2,0.036,7.87e-09,436000000.0,152.0,15
16.0,21.929713487625,36.08,0.036,7.87e-09,436000000.0,152.0,15
17.0,21.9307308197,36.96,0.036,7.87e-09,436000000.0,152.0,15
18.0,21.93896942138,37.84,0.036,7.87e-09,436000000.0,152.0,15
19.0,21.94720802306,38.72,0.036,7.87e-09,436000000.0,152.0,15
20.0,21.95544662474,39.6,0.036,7.87e-09,436000000.0,152.0,15
21.0,21.96368522642,40.48,0.036,7.87e-09,436000000.0,152.0,15
22.0,21.9719238281,41.36,0.036,7.87e-09,436000000.0,152.0,15
23.0,21.98016242978,42.24,0.036,7.87e-09,436000000.0,152.0,15
24.0,21.98840103146,43.12,0.036,7.87e-09,436000000.0,152.0,15
25.0,21.99663963314,44.0,0.036,7.87e-09,436000000.0,152.0,15
26.0,22.00487823482,44.88,0.036,7.87e-09,436000000.0,152.0,15
27.0,22.0131168365,45.76,0.036,7.87e-09,436000000.0,152.0,15
28.0,22.02852420803,46.64,0.036,7.87e-09,436000000.0,152.0,15
29.0,22.04393157956,47.52,0.036,7.87e-09,436000000.0,152.0,15
30.0,22.05933895109,48.4,0.036,7.87e-09,436000000.0,152.0,15
31.0,22.07474632262,49.28,0.036,7.87e-09,436000000.0,152.0,15
32.0,22.09015369415,50.16,0.036,7.87e-09,436000000.0,152.0,15
33.0,22.10556106568,51.04,0.036,7.87e-09,436000000.0,152.0,15
34.0,22.12096843721,51.92,0.036,7.87e-09,436000000.0,152.0,15
