181.628,21.77,24.81,372092,25.77,20.81
183.181,24.56,26.71,373645,28.56,22.71
184.733,27.8,28.62,375197,31.8,24.62
186.285,30.01,29.14,376749,34.01,25.14
187.838,31.63,30.15,378302,35.63,26.15
189.39,33.14,31.1,379854,37.14,27.1
190.943,34.97,31.39,381407,38.97,27.39
192.495,36.31,29.84,382959,40.31,25.84
194.047,37.14,32.15,384511,41.14,28.15
195.6,38.89,32.46,386064,42.89,28.46
197.152,39.96,32.53,387616,43.96,28.53
198.704,40.93,32.89,389168,44.93,28.89
200.257,42.11,33.07,390721,46.11,29.07
201.809,43.08,33.18,392273,47.08,29.18
203.362,43.84,33.31,393826,47.84,29.31
204.914,45.01,33.43,395378,49.01,29.43
206.466,45.62,33.36,396930,49.62,29.36
208.019,46.43,33.5,398483,50.43,29.5
209.571,46.37,33.27,400035,50.37,29.27
211.123,46.24,33.04,401587,50.24,29.04
212.676,46.4,33.07,403140,50.4,29.07
214.228,46.43,32.82,404692,50.43,28.82
215.781,46.43,32.64,406245,50.43,28.64
217.333,46.37,32.77,407797,50.37,28.77
218.885,46.43,32.89,409349,50.43,28.89
220.438,46.66,32.64,410902,50.66,28.64
221.99,45.78,32.46,412454,49.78,28.46
223.542,45.97,32.5,414006,49.97,28.5
225.095,46.04,32.46,415559,50.04,28.46
226.647,46.04,32.46,417111,50.04,28.46
228.2,45.88,32.68,418664,49.88,28.68
229.752,45.46,32.15,420216,49.46,28.15
231.304,45.58,32.17,421768,49.58,28.17
232.857,45.62,32.17,423321,49.62,28.17
234.409,45.01,31.92,424873,49.01,27.92
235.961,45.26,32.15,426425,49.26,28.15
237.514,45.46,32.15,427978,49.46,28.15
239.066,45.07,31.83,429530,49.07,27.83
240.619,44.82,31.97,431083,48.82,27.97
242.171,44.72,31.83,432635,48.72,27.83
243.723,44.37,31.74,434187,48.37,27.74
245.276,44.94,31.97,435740,48.94,27.97
246.828,44.75,31.92,437292,48.75,27.92
248.38,45.1,31.92,438844,49.1,27.92
249.933,44.85,31.97,440397,48.85,27.97
251.485,45.01,31.83,441949,49.01,27.83
253.038,44.69,31.57,443502,48.69,27.57
254.59,44.5,31.46,445054,48.5,27.46
256.142,44.75,31.9,446606,48.75,27.9
257.695,44.56,31.57,448159,48.56,27.57
259.247,44.56,31.74,449711,48.56,27.74
260.799,44.69,31.79,451263,48.69,27.79
262.352,44.59,31.83,452816,48.59,27.83
263.904,45.07,31.97,454368,49.07,27.97
265.457,45.07,31.97,455921,49.07,27.97
