1.0,21.9576377869,3,1.5,921,150,2700
2.0,21.8834552765,3,1.5,921,150,2700
3.0,21.7914791107,3,1.5,921,150,2700
5.0,21.5921611786,3,1.5,921,150,2700
9.0,21.228313446,3,1.5,921,150,2700
17.0,20.7221412659,3,1.5,921,150,2700
25.0,20.4402580261,3,1.5,921,150,2700
35.0,20.4234409332,3,1.5,921,150,2700
45.0,20.7251796722,3,1.5,921,150,2700
55.0,21.3288192749,3,1.5,921,150,2700
63.4569892883,22.0455303192,3,1.5,921,150,2700
70.590637207,22.7911987305,3,1.5,921,150,2700
77.7242889404,23.6725616455,3,1.5,921,150,2700
83.3089599609,24.4431915283,3,1.5,921,150,2700
88.8936309814,25.2920227051,3,1.5,921,150,2700
94.478302002,26.2166862488,3,1.5,921,150,2700
98.9999694824,27.0138301849,3,1.5,921,150,2700
103.521636963,27.8192195892,3,1.5,921,150,2700
108.043304443,28.6113204956,3,1.5,921,150,2700
112.564971924,29.3853778839,3,1.5,921,150,2700
117.086639404,30.1407375336,3,1.5,921,150,2700
121.608306885,30.8775978088,3,1.5,921,150,2700
126.129974365,31.59633255,3,1.5,921,150,2700
130.651641846,32.2973594666,3,1.5,921,150,2700
135.173309326,32.981098175,3,1.5,921,150,2700
139.694976807,33.6479682922,3,1.5,921,150,2700
144.216644287,34.2983856201,3,1.5,921,150,2700
148.738311768,34.9327507019,3,1.5,921,150,2700
153.259979248,35.5514602661,3,1.5,921,150,2700
157.781646729,36.1548957825,3,1.5,921,150,2700
162.303314209,36.7434425354,3,1.5,921,150,2700
166.824981689,37.3174629211,3,1.5,921,150,2700
171.34664917,37.8773117065,3,1.5,921,150,2700
175.86831665,38.4233474731,3,1.5,921,150,2700
180.389984131,38.9559020996,3,1.5,921,150,2700
184.911651611,39.4753112793,3,1.5,921,150,2700
189.433319092,39.9819030762,3,1.5,921,150,2700
193.954986572,40.4759902954,3,1.5,921,150,2700
198.476654053,40.9578857422,3,1.5,921,150,2700
202.998321533,41.4278831482,3,1.5,921,150,2700
207.519989014,41.8862800598,3,1.5,921,150,2700
212.041656494,42.3333625793,3,1.5,921,150,2700
216.563339233,42.7694129944,3,1.5,921,150,2700
221.085006714,43.1946983337,3,1.5,921,150,2700
225.606674194,43.6094894409,3,1.5,921,150,2700
234.327560425,44.3722572327,3,1.5,921,150,2700
243.048461914,45.0995292664,3,1.5,921,150,2700
251.769363403,45.7929573059,3,1.5,921,150,2700
260.490264893,46.4541168213,3,1.5,921,150,2700
270.490264893,47.1720619202,3,1.5,921,150,2700
280.490264893,47.8519592285,3,1.5,921,150,2700
290.490264893,48.4958190918,3,1.5,921,150,2700
300.490264893,49.105556488,3,1.5,921,150,2700
310.490264893,49.682975769,3,1.5,921,150,2700
320.490264893,50.2297897339,3,1.5,921,150,2700
330.490264893,50.7476234436,3,1.5,921,150,2700
340.490264893,51.2380104065,3,1.5,921,150,2700
350.490264893,51.7024040222,3,1.5,921,150,2700
360.490264893,52.1421890259,3,1.5,921,150,2700
370.490264893,52.5586624146,3,1.5,921,150,2700
380.490264893,52.9530601501,3,1.5,921,150,2700
390.490264893,53.3265571594,3,1.5,921,150,2700
400.490264893,53.6802558899,3,1.5,921,150,2700
410.490264893,54.0152130127,3,1.5,921,150,2700
420.490264893,54.3324127197,3,1.5,921,150,2700
430.490264893,54.6328010559,3,1.5,921,150,2700
440.490264893,54.9172706604,3,1.5,921,150,2700
450.490264893,55.1866607666,3,1.5,921,150,2700
460.490264893,55.4417724609,3,1.5,921,150,2700
470.490264893,55.6833648682,3,1.5,921,150,2700
480.490264893,55.9121513367,3,1.5,921,150,2700
490.490264893,56.1288108826,3,1.5,921,150,2700
500.490264893,56.3339881897,3,1.5,921,150,2700
510.490264893,56.5282936096,3,1.5,921,150,2700
520.490234375,56.7122955322,3,1.5,921,150,2700
530.490234375,56.8865509033,3,1.5,921,150,2700
540.490234375,57.0515670776,3,1.5,921,150,2700
550.490234375,57.2078361511,3,1.5,921,150,2700
560.490234375,57.3558235168,3,1.5,921,150,2700
570.490234375,57.495967865,3,1.5,921,150,2700
580.490234375,57.6286849976,3,1.5,921,150,2700
590.490234375,57.7543678284,3,1.5,921,150,2700
600.490234375,57.8733901978,3,1.5,921,150,2700
610.490234375,57.9861030579,3,1.5,921,150,2700
620.490234375,58.0928421021,3,1.5,921,150,2700
630.490234375,58.1939239502,3,1.5,921,150,2700
640.490234375,58.2896461487,3,1.5,921,150,2700
650.490234375,58.3802986145,3,1.5,921,150,2700
660.490234375,58.4661445618,3,1.5,921,150,2700
670.490234375,58.5474395752,3,1.5,921,150,2700
680.490234375,58.6244277954,3,1.5,921,150,2700
690.490234375,58.6973342896,3,1.5,921,150,2700
700.490234375,58.7663764954,3,1.5,921,150,2700
710.490234375,58.8317604065,3,1.5,921,150,2700
720.490234375,58.8936805725,3,1.5,921,150,2700
730.490234375,58.9523162842,3,1.5,921,150,2700
740.490234375,59.0078430176,3,1.5,921,150,2700
750.490234375,59.0604286194,3,1.5,921,150,2700
760.490234375,59.1102294922,3,1.5,921,150,2700
770.490234375,59.1573867798,3,1.5,921,150,2700
780.490234375,59.2020454407,3,1.5,921,150,2700
790.490234375,59.2443389893,3,1.5,921,150,2700
800.490234375,59.2843894958,3,1.5,921,150,2700
810.490234375,59.3223190308,3,1.5,921,150,2700
820.490234375,59.3582344055,3,1.5,921,150,2700
830.490234375,59.392250061,3,1.5,921,150,2700
840.490234375,59.4244613647,3,1.5,921,150,2700
850.490234375,59.4549674988,3,1.5,921,150,2700
860.490234375,59.4838523865,3,1.5,921,150,2700
870.490234375,59.5112113953,3,1.5,921,150,2700
880.490234375,59.5371170044,3,1.5,921,150,2700
890.490234375,59.5616493225,3,1.5,921,150,2700
900.490234375,59.5848808289,3,1.5,921,150,2700
910.490234375,59.6068840027,3,1.5,921,150,2700
920.490234375,59.6277198792,3,1.5,921,150,2700
930.490234375,59.6474494934,3,1.5,921,150,2700
940.490234375,59.6661376953,3,1.5,921,150,2700
950.490234375,59.6838302612,3,1.5,921,150,2700
960.490234375,59.7005882263,3,1.5,921,150,2700
970.490234375,59.7164573669,3,1.5,921,150,2700
980.490234375,59.7314872742,3,1.5,921,150,2700
990.490234375,59.745716095,3,1.5,921,150,2700
1000.49023438,59.7591934204,3,1.5,921,150,2700
1010.49023438,59.7719573975,3,1.5,921,150,2700
1020.49023438,59.7840461731,3,1.5,921,150,2700
1030.49023438,59.7954902649,3,1.5,921,150,2700
1040.49023438,59.8063278198,3,1.5,921,150,2700
1050.49023438,59.8165931702,3,1.5,921,150,2700
1060.49023438,59.8263168335,3,1.5,921,150,2700
1070.49023438,59.835521698,3,1.5,921,150,2700
1080.49023438,59.8442382812,3,1.5,921,150,2700
1090.49023438,59.8524932861,3,1.5,921,150,2700
1100.49023438,59.8603134155,3,1.5,921,150,2700
1110.49023438,59.8677139282,3,1.5,921,150,2700
1120.49023438,59.8747253418,3,1.5,921,150,2700
1130.49023438,59.8813667297,3,1.5,921,150,2700
1140.49023438,59.8876533508,3,1.5,921,150,2700
1150.49023438,59.8936080933,3,1.5,921,150,2700
1160.49023438,59.8992462158,3,1.5,921,150,2700
1170.49023438,59.904586792,3,1.5,921,150,2700
1180.49023438,59.9096450806,3,1.5,921,150,2700
1190.49023438,59.9144325256,3,1.5,921,150,2700
1200.49023438,59.9189682007,3,1.5,921,150,2700
1210.49023438,59.9232635498,3,1.5,921,150,2700
1220.49023438,59.9273300171,3,1.5,921,150,2700
1230.49023438,59.9311828613,3,1.5,921,150,2700
1240.49023438,59.9348297119,3,1.5,921,150,2700
1250.49023438,59.9382820129,3,1.5,921,150,2700
1260.49023438,59.9415550232,3,1.5,921,150,2700
1270.49023438,59.9446525574,3,1.5,921,150,2700
1280.49023438,59.9475860596,3,1.5,921,150,2700
1290.49023438,59.9503631592,3,1.5,921,150,2700
1300.49023438,59.9529953003,3,1.5,921,150,2700
1310.49023438,59.9554862976,3,1.5,921,150,2700
1320.49023438,59.9578437805,3,1.5,921,150,2700
1330.49023438,59.9600791931,3,1.5,921,150,2700
1340.49023438,59.9621963501,3,1.5,921,150,2700
1350.49023438,59.9641990662,3,1.5,921,150,2700
1360.49023438,59.9660949707,3,1.5,921,150,2700
1370.49023438,59.9678916931,3,1.5,921,150,2700
1380.49023438,59.9695968628,3,1.5,921,150,2700
1390.49023438,59.971206665,3,1.5,921,150,2700
1400.49023438,59.9727325439,3,1.5,921,150,2700
1410.49023438,59.9741783142,3,1.5,921,150,2700
1420.49023438,59.9755477905,3,1.5,921,150,2700
1430.49023438,59.9768409729,3,1.5,921,150,2700
1440.49023438,59.9780693054,3,1.5,921,150,2700
1450.49023438,59.9792327881,3,1.5,921,150,2700
1460.49023438,59.9803314209,3,1.5,921,150,2700
1470.49023438,59.9813766479,3,1.5,921,150,2700
1480.49023438,59.9823608398,3,1.5,921,150,2700
1490.49023438,59.9832954407,3,1.5,921,150,2700
1500.49023438,59.9841842651,3,1.5,921,150,2700
1510.49023438,59.9850196838,3,1.5,921,150,2700
1520.49023438,59.9858131409,3,1.5,921,150,2700
1530.49023438,59.9865684509,3,1.5,921,150,2700
1540.49023438,59.9872779846,3,1.5,921,150,2700
1550.49023438,59.987953186,3,1.5,921,150,2700
1560.49023438,59.9885902405,3,1.5,921,150,2700
1570.49023438,59.9891967773,3,1.5,921,150,2700
1580.49023438,59.9897689819,3,1.5,921,150,2700
1590.49023438,59.9903106689,3,1.5,921,150,2700
1600.49023438,59.9908256531,3,1.5,921,150,2700
1610.49023438,59.9913101196,3,1.5,921,150,2700
1620.49023438,59.991771698,3,1.5,921,150,2700
1630.49023438,59.9922065735,3,1.5,921,150,2700
1640.49023438,59.9926185608,3,1.5,921,150,2700
1650.49023438,59.9930114746,3,1.5,921,150,2700
1660.49023438,59.9933815002,3,1.5,921,150,2700
1670.49023438,59.9937324524,3,1.5,921,150,2700
1680.49023438,59.9940643311,3,1.5,921,150,2700
1690.49023438,59.9943809509,3,1.5,921,150,2700
1700.49023438,59.9946784973,3,1.5,921,150,2700
1710.49023438,59.9949607849,3,1.5,921,150,2700
1720.49023438,59.9952278137,3,1.5,921,150,2700
1730.49023438,59.9954795837,3,1.5,921,150,2700
1740.49023438,59.9957199097,3,1.5,921,150,2700
1750.49023438,59.9959449768,3,1.5,921,150,2700
1760.49023438,59.9961624146,3,1.5,921,150,2700
1770.49023438,59.9963645935,3,1.5,921,150,2700
1780.49023438,59.9965553284,3,1.5,921,150,2700
1790.49023438,59.9967384338,3,1.5,921,150,2700
1800.49023438,59.9969139099,3,1.5,921,150,2700
1810.49023438,59.9970779419,3,1.5,921,150,2700
1820.49023438,59.9972305298,3,1.5,921,150,2700
1830.49023438,59.997379303,3,1.5,921,150,2700
1840.49023438,59.9975166321,3,1.5,921,150,2700
1850.49023438,59.9976501465,3,1.5,921,150,2700
1860.49023438,59.9977722168,3,1.5,921,150,2700
1870.49023438,59.9978904724,3,1.5,921,150,2700
1880.49023438,59.9980010986,3,1.5,921,150,2700
1890.49023438,59.9981079102,3,1.5,921,150,2700
1900.49023438,59.9982070923,3,1.5,921,150,2700
1910.49023438,59.9983024597,3,1.5,921,150,2700
1920.49023438,59.9983940125,3,1.5,921,150,2700
