1.0,21.9216423035
2.0,21.8059997559
3.0,21.6786766052
5.0,21.428604126
9.0,20.9962215424
13.0,20.6367950439
21.0,20.2004623413
29.0,20.0330314636
39.0,20.2175636292
49.0,20.7710018158
59.0,21.6699542999
65.5879974365,22.4057388306
72.1759872437,23.2789459229
77.5268630981,24.0756645203
82.8777389526,24.9568099976
88.2286071777,25.9194278717
92.4714889526,26.7325134277
96.7143630981,27.5940036774
100.957237244,28.4889659882
105.200111389,29.3677349091
109.442993164,30.2231884003
113.68586731,31.0549583435
117.928741455,31.8635482788
122.171615601,32.6495666504
126.414489746,33.4136314392
130.657363892,34.1563529968
134.900238037,34.878326416
139.143127441,35.5801353455
143.386001587,36.2623329163
147.628875732,36.9254760742
151.871749878,37.5700950623
156.114624023,38.1967010498
160.357498169,38.8058052063
164.600372314,39.3978919983
168.84324646,39.9734382629
173.086135864,40.5329055786
177.32901001,41.0767440796
181.571884155,41.6053924561
185.814758301,42.11926651
190.057632446,42.6187896729
194.300506592,43.1043548584
198.543380737,43.5763587952
202.786254883,44.0351753235
207.029129028,44.4811706543
211.272018433,44.9147109985
215.514892578,45.3361358643
219.757766724,45.7457923889
228.043533325,46.503276825
236.329315186,47.2205123901
244.615097046,47.8996315002
252.900863647,48.5426597595
262.900878906,49.2694892883
272.900878906,49.950214386
282.900878906,50.5877532959
292.900878906,51.1848487854
302.900878906,51.7440643311
312.900878906,52.2678070068
322.900878906,52.7583198547
332.900878906,53.2177200317
342.900878906,53.6479759216
352.900878906,54.0509338379
362.900878906,54.4283332825
372.900878906,54.7817878723
382.900878906,55.1128234863
392.900878906,55.4228553772
402.900878906,55.7132225037
412.900878906,55.9851646423
422.900878906,56.2398605347
432.900878906,56.4783973694
442.900878906,56.7018013
452.900878906,56.9110298157
462.900878906,57.1069908142
472.900878906,57.2905158997
482.900878906,57.4624023438
492.900878906,57.6233825684
502.900878906,57.7741508484
512.900878906,57.9153518677
522.900878906,58.0475997925
532.900878906,58.1714553833
542.900878906,58.2874565125
552.900878906,58.3960952759
562.900878906,58.497844696
572.900878906,58.5931396484
582.900878906,58.6823883057
592.900878906,58.7659721375
602.900878906,58.8442573547
612.900878906,58.9175758362
622.900878906,58.9862442017
632.900878906,59.0505523682
642.900878906,59.110786438
652.900878906,59.1671943665
662.900878906,59.2200279236
672.900878906,59.2695083618
682.900878906,59.3158493042
692.900878906,59.359249115
702.900878906,59.3998985291
712.900878906,59.4379653931
722.900878906,59.4736213684
732.900878906,59.5070152283
742.900878906,59.5382881165
752.900878906,59.5675773621
762.900878906,59.5950088501
772.900878906,59.6207008362
782.900878906,59.6447639465
792.900878906,59.6672973633
802.900878906,59.6884040833
812.900878906,59.7081718445
822.900878906,59.7266845703
832.900878906,59.7440223694
842.900878906,59.7602615356
852.900878906,59.7754707336
862.900878906,59.7897148132
872.900878906,59.8030548096
882.900878906,59.8155479431
892.900878906,59.8272514343
902.900878906,59.8382072449
912.900878906,59.8484725952
922.900878906,59.8580856323
932.900878906,59.8670883179
942.900878906,59.8755187988
952.900878906,59.8834152222
962.900878906,59.8908119202
972.900878906,59.8977394104
982.900878906,59.9042243958
992.900878906,59.9103012085
1002.90087891,59.9159927368
1012.90087891,59.9213218689
1022.90087891,59.9263114929
1032.90087891,59.9309883118
1042.90087891,59.9353637695
1052.90087891,59.9394645691
1062.90087891,59.9433059692
1072.90087891,59.9469032288
1082.90087891,59.9502716064
1092.90087891,59.9534263611
1102.90087891,59.9563789368
1112.90087891,59.959148407
1122.90087891,59.9617385864
1132.90087891,59.9641647339
1142.90087891,59.9664382935
1152.90087891,59.9685668945
1162.90087891,59.9705619812
1172.90087891,59.9724311829
1182.90087891,59.9741783142
1192.90087891,59.975818634
1202.90087891,59.9773521423
1212.90087891,59.9787864685
1222.90087891,59.9801330566
1232.90087891,59.9813919067
1242.90087891,59.9825744629
1252.90087891,59.9836807251
1262.90087891,59.9847145081
1272.90087891,59.9856834412
1282.90087891,59.9865913391
1292.90087891,59.9874420166
1302.90087891,59.9882392883
1312.90087891,59.988986969
1322.90087891,59.9896850586
1332.90087891,59.9903373718
1342.90087891,59.9909515381
1352.90087891,59.9915275574
1362.90087891,59.992061615
1372.90087891,59.992565155
1382.90087891,59.9930381775
1392.90087891,59.9934806824
1402.90087891,59.9938926697
1412.90087891,59.9942817688
1422.90087891,59.994644165
1432.90087891,59.9949836731
1442.90087891,59.995300293
1452.90087891,59.9956016541
1462.90087891,59.995880127
1472.90087891,59.9961395264
1482.90087891,59.996383667
1492.90087891,59.9966163635
1502.90087891,59.9968299866
1512.90087891,59.9970321655
1522.90087891,59.9972190857
1532.90087891,59.9973945618
1542.90087891,59.9975624084
1552.90087891,59.9977149963
1562.90087891,59.9978599548
1572.90087891,59.9979972839
1582.90087891,59.9981231689
1592.90087891,59.9982414246
1602.90087891,59.9983520508
1612.90087891,59.9984588623
1622.90087891,59.9985542297
1632.90087891,59.9986457825
1642.90087891,59.9987335205
1652.90087891,59.9988136292
1662.90087891,59.9988899231
1672.90087891,59.9989585876
1682.90087891,59.9990272522
1692.90087891,59.9990882874
1702.90087891,59.9991455078
1712.90087891,59.9991989136
1722.90087891,59.9992485046
1732.90087891,59.9992980957
1742.90087891,59.9993438721
1752.90087891,59.9993858337
1762.90087891,59.9994239807
1772.90087891,59.999458313
1782.90087891,59.9994926453
1792.90087891,59.9995269775
1802.90087891,59.9995574951
1812.90087891,59.999584198
1822.90087891,59.9996109009
1832.90087891,59.9996337891
1842.90087891,59.9996566772
1852.90087891,59.9996795654
