1.0,21.9484786987
2.0,21.8636131287
3.0,21.7632408142
5.0,21.5549087524
9.0,21.1837806702
17.0,20.6748924255
25.0,20.3965778351
35.0,20.3915939331
45.0,20.7114181519
55.0,21.3385906219
63.4101142883,22.0734844208
70.5026550293,22.8350257874
77.595199585,23.7328205109
83.1380233765,24.5151062012
88.6808395386,25.3755722046
94.2236557007,26.3118114471
98.7022781372,27.1165351868
103.180900574,27.93060112
107.659515381,28.7302532196
112.138137817,29.5110721588
116.616752625,30.2726535797
121.095375061,31.0152950287
125.573989868,31.7394180298
130.052612305,32.4454650879
134.531234741,33.1338768005
139.009841919,33.8050956726
143.488464355,34.4595451355
147.967086792,35.0976486206
152.445709229,35.7198066711
156.924316406,36.3264198303
161.402938843,36.917881012
165.881561279,37.4945602417
170.360183716,38.0568351746
174.838790894,38.6050643921
179.31741333,39.1395950317
183.796035767,39.6607704163
188.274658203,40.1689224243
192.753265381,40.6643829346
197.231887817,41.1474609375
201.710510254,41.618473053
206.18913269,42.0777168274
210.667739868,42.5254859924
215.146362305,42.9620666504
219.624984741,43.3877410889
224.103607178,43.8027801514
232.736251831,44.5651283264
241.368911743,45.291595459
250.001571655,45.9838676453
258.634216309,46.6435585022
268.634216309,47.3663825989
278.634216309,48.0500907898
288.634216309,48.6967964172
298.634216309,49.3085021973
308.634216309,49.8871078491
318.634216309,50.4343948364
328.634216309,50.9520683289
338.634216309,51.4417228699
348.634216309,51.9048805237
358.634216309,52.3429718018
368.634216309,52.757358551
378.634216309,53.1493148804
388.634216309,53.5200614929
398.634216309,53.8707427979
408.634216309,54.2024459839
418.634216309,54.5161972046
428.634216309,54.8129692078
438.634216309,55.0936813354
448.634216309,55.3592033386
458.634216309,55.6103553772
468.634216309,55.8479118347
478.634216309,56.0726165771
488.634216309,56.28515625
498.634216309,56.4861984253
508.634216309,56.6763572693
518.634216309,56.8562278748
528.634216309,57.0263633728
538.634216309,57.1872901917
548.634216309,57.3395080566
558.634216309,57.4834899902
568.634216309,57.6196784973
578.634216309,57.7484970093
588.634216309,57.8703422546
598.634216309,57.9855957031
608.634216309,58.0946121216
618.634216309,58.1977272034
628.634216309,58.2952613831
638.634216309,58.3875198364
648.634216309,58.4747848511
658.634216309,58.5573272705
668.634216309,58.6353988647
678.634216309,58.7092514038
688.634216309,58.7791023254
698.634216309,58.8451766968
708.634216309,58.9076728821
718.634216309,58.9667854309
728.634216309,59.0227012634
738.634216309,59.075592041
