1.0,21.9818477631
2.0,21.9538574219
3.0,21.9221420288
5.0,21.8581542969
9.0,21.7441310883
17.0,21.5821113586
27.0,21.4830646515
37.0,21.4860649109
47.0,21.589466095
57.0,21.791601181
67.0,22.0908203125
77.0,22.4854984283
87.0,22.9740371704
97.0,23.5548648834
107.0,24.1619129181
117.0,24.7617378235
127.0,25.351764679
137.0,25.9319419861
147.0,26.5024089813
157.0,27.0633239746
167.0,27.6148490906
177.0,28.1571369171
187.0,28.6903457642
197.0,29.2146244049
207.0,29.7301254272
217.0,30.2369937897
227.0,30.7353744507
237.0,31.2254104614
247.0,31.7072410583
257.0,32.1810035706
267.0,32.6468315125
277.0,33.1048583984
287.0,33.5552177429
297.0,33.9980354309
307.0,34.4334373474
317.0,34.8615493774
327.0,35.2824935913
337.0,35.6963844299
347.0,36.103351593
357.0,36.5034980774
367.0,36.8969459534
377.0,37.2838058472
387.0,37.664188385
397.0,38.0382041931
407.0,38.4059524536
417.0,38.7675437927
427.0,39.1230812073
437.0,39.4726638794
447.0,39.8163948059
457.0,40.1543693542
467.0,40.4866828918
477.0,40.8134346008
487.0,41.1347122192
497.0,41.4506111145
507.0,41.7612190247
517.0,42.0666275024
527.0,42.3669204712
537.0,42.6621894836
547.0,42.9525108337
557.0,43.2379684448
567.0,43.5186500549
577.0,43.7946281433
587.0,44.0659866333
597.0,44.3328018188
607.0,44.5951499939
617.0,44.8531036377
627.0,45.1067390442
637.0,45.3561248779
647.0,45.6013374329
657.0,45.8424415588
667.0,46.0795097351
677.0,46.3126068115
687.0,46.5418014526
697.0,46.767162323
707.0,46.9887428284
717.0,47.2066192627
727.0,47.420841217
737.0,47.6314811707
747.0,47.8385925293
757.0,48.0422325134
767.0,48.2424659729
777.0,48.4393463135
787.0,48.6329269409
797.0,48.8232688904
807.0,49.0104255676
817.0,49.194442749
827.0,49.3753814697
837.0,49.5532913208
847.0,49.7282218933
857.0,49.9002227783
867.0,50.0693435669
877.0,50.2356338501
887.0,50.3991355896
897.0,50.5599021912
907.0,50.7179756165
917.0,50.8734054565
927.0,51.0262298584
937.0,51.1764945984
947.0,51.3242454529
957.0,51.4695205688
967.0,51.612361908
977.0,51.7528114319
987.0,51.8909111023
997.0,52.0266990662
1007.0,52.1602096558
1017.0,52.2914886475
1027.0,52.4205665588
1037.0,52.5474853516
1047.0,52.6722755432
1057.0,52.7949790955
1067.0,52.9156265259
1077.0,53.0342559814
1087.0,53.1508979797
1097.0,53.2655830383
1107.0,53.3783531189
1117.0,53.4892311096
1127.0,53.5982551575
1137.0,53.7054519653
1147.0,53.8108520508
1157.0,53.9144897461
1167.0,54.0163917542
1177.0,54.1165885925
1187.0,54.2151069641
1197.0,54.3119735718
1207.0,54.4072189331
1217.0,54.500869751
1227.0,54.5929527283
1237.0,54.6834945679
1247.0,54.772518158
1257.0,54.8600540161
1267.0,54.9461212158
1277.0,55.03074646
1287.0,55.1139564514
1297.0,55.1957740784
1307.0,55.276222229
1317.0,55.3553199768
1327.0,55.4330978394
1337.0,55.5095672607
1347.0,55.5847625732
1357.0,55.6586952209
1367.0,55.731388092
1377.0,55.8028678894
1387.0,55.8731460571
1397.0,55.9422531128
1407.0,56.0102005005
1417.0,56.0770072937
1427.0,56.1427001953
1437.0,56.2072906494
1447.0,56.2707977295
1457.0,56.3332443237
1467.0,56.3946418762
1477.0,56.4550132751
1487.0,56.5143737793
1497.0,56.5727424622
1507.0,56.6301307678
1517.0,56.6865615845
1527.0,56.7420425415
1537.0,56.7965965271
1547.0,56.8502388
1557.0,56.9029808044
1567.0,56.9548416138
1577.0,57.0058326721
1587.0,57.0559692383
1597.0,57.105266571
1607.0,57.1537399292
1617.0,57.2014007568
1627.0,57.248260498
1637.0,57.2943382263
1647.0,57.3396453857
1657.0,57.3841934204
1667.0,57.4279937744
1677.0,57.4710655212
1687.0,57.5134124756
1697.0,57.5550498962
1707.0,57.5959892273
1717.0,57.6362457275
1727.0,57.6758270264
1737.0,57.7147445679
1747.0,57.7530097961
1757.0,57.7906341553
1767.0,57.8276329041
1777.0,57.8640098572
1787.0,57.8997764587
1797.0,57.9349441528
1807.0,57.9695243835
1817.0,58.0035247803
1827.0,58.0369529724
1837.0,58.0698242188
1847.0,58.1021461487
1857.0,58.1339263916
1867.0,58.1651725769
1877.0,58.1958961487
1887.0,58.226108551
1897.0,58.2558097839
1907.0,58.2850151062
1917.0,58.3137359619
1927.0,58.3419723511
1937.0,58.3697357178
1947.0,58.3970336914
1957.0,58.4238739014
1967.0,58.4502677917
1977.0,58.4762153625
1987.0,58.5017318726
1997.0,58.5268211365
2000.0,58.5343093872
