421,T_ind,36.0416,T_ext_1,59.41,T_ext_2,61.25,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,37.320192
431,T_ind,36.5344,T_ext_1,59.23,T_ext_2,61.25,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,37.872128
441,T_ind,37.0384,T_ext_1,59.23,T_ext_2,61.43,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,38.436608
451,T_ind,37.0384,T_ext_1,59.23,T_ext_2,61.25,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,38.436608
461,T_ind,37.2064,T_ext_1,58.69,T_ext_2,61.25,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,38.624768
471,T_ind,37.3744,T_ext_1,59.05,T_ext_2,61.62,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,38.812928
481,T_ind,37.7104,T_ext_1,59.23,T_ext_2,61.62,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,39.189248
491,T_ind,37.8784,T_ext_1,58.87,T_ext_2,61.25,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,39.377408
501,T_ind,38.0352,T_ext_1,58.51,T_ext_2,60.69,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,39.553024
511,T_ind,38.2032,T_ext_1,58.15,T_ext_2,60.51,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,39.741184
521,T_ind,38.3712,T_ext_1,58.33,T_ext_2,60.32,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,39.929344
531,T_ind,38.7072,T_ext_1,58.51,T_ext_2,60.32,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,40.305664
541,T_ind,39.0432,T_ext_1,58.87,T_ext_2,60.88,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,40.681984
551,T_ind,39.2112,T_ext_1,58.69,T_ext_2,60.51,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,40.870144
561,T_ind,38.8752,T_ext_1,58.69,T_ext_2,60.88,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,40.493824
571,T_ind,39.3792,T_ext_1,58.15,T_ext_2,60.69,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,41.058304
581,T_ind,39.7152,T_ext_1,57.97,T_ext_2,60.32,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,41.434624
591,T_ind,39.8944,T_ext_1,58.15,T_ext_2,60.51,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,41.635328
601,T_ind,40.0624,T_ext_1,58.33,T_ext_2,60.69,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,41.823488
611,T_ind,40.3984,T_ext_1,58.51,T_ext_2,60.88,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,42.199808
621,T_ind,40.5664,T_ext_1,58.51,T_ext_2,61.06,Film_Coefficient,0.036,Density,2.70E-09,Specific_Heat,8.96E+08,Thermal_Conductivity,167,Radius,15,42.387968
