0,25,25,2.05,921,150,2700
1,25.0388888888889,25.0000358583447,2.05,921,150,2700
2,25.0777777777778,25.000155455639,2.05,921,150,2700
3,25.1166666666667,25.0002950238079,2.05,921,150,2700
4,25.1555555555556,25.0005695159369,2.05,921,150,2700
5,25.1944444444444,25.0008440080659,2.05,921,150,2700
6,25.2333333333333,25.0012801797036,2.05,921,150,2700
7,25.2722222222222,25.0017203906851,2.05,921,150,2700
8,25.3111111111111,25.0033058923621,2.05,921,150,2700
9,25.35,25.0051388608485,2.05,921,150,2700
10,25.3888888888889,25.006971829335,2.05,921,150,2700
11,25.4277777777778,25.0088047978215,2.05,921,150,2700
12,25.4666666666667,25.0106377663079,2.05,921,150,2700
13,25.5055555555556,25.0124707347944,2.05,921,150,2700
14,25.5444444444444,25.0143037032809,2.05,921,150,2700
15,25.5833333333333,25.0161366717673,2.05,921,150,2700
16,25.6222222222222,25.0179696402538,2.05,921,150,2700
17,25.6611111111111,25.0198026087403,2.05,921,150,2700
18,25.7,25.0216355772267,2.05,921,150,2700
19,25.7388888888889,25.0234685457132,2.05,921,150,2700
20,25.7777777777778,25.0253015141997,2.05,921,150,2700
21,25.8166666666667,25.0271344826861,2.05,921,150,2700
22,25.8555555555556,25.0289674511726,2.05,921,150,2700
23,25.8944444444444,25.0308004196591,2.05,921,150,2700
24,25.9333333333333,25.0326333881455,2.05,921,150,2700
25,25.9722222222222,25.034466356632,2.05,921,150,2700
26,26.0111111111111,25.0362993251185,2.05,921,150,2700
27,26.05,25.0381322936049,2.05,921,150,2700
28,26.0888888888889,25.0399652620914,2.05,921,150,2700
29,26.1277777777778,25.0422401543201,2.05,921,150,2700
30,26.1666666666667,25.0456009294533,2.05,921,150,2700
31,26.2055555555556,25.0489617045865,2.05,921,150,2700
32,26.2444444444444,25.0523224797197,2.05,921,150,2700
33,26.2833333333333,25.0556832548529,2.05,921,150,2700
34,26.3222222222222,25.0590440299861,2.05,921,150,2700
35,26.3611111111111,25.0624048051193,2.05,921,150,2700
36,26.4,25.0657655802525,2.05,921,150,2700
37,26.4388888888889,25.0691263553857,2.05,921,150,2700
38,26.4777777777778,25.0724871305189,2.05,921,150,2700
39,26.5166666666667,25.0758479056521,2.05,921,150,2700
40,26.5555555555556,25.0792086807853,2.05,921,150,2700
41,26.5944444444444,25.0825694559185,2.05,921,150,2700
42,26.6333333333333,25.0859302310517,2.05,921,150,2700
43,26.6722222222222,25.0892910061849,2.05,921,150,2700
44,26.7111111111111,25.0926517813181,2.05,921,150,2700
45,26.75,25.0960125564513,2.05,921,150,2700
46,26.7888888888889,25.0993733315845,2.05,921,150,2700
47,26.8277777777778,25.1027341067177,2.05,921,150,2700
48,26.8666666666667,25.1060948818509,2.05,921,150,2700
49,26.9055555555556,25.1094556569841,2.05,921,150,2700
50,26.9444444444444,25.1128164321173,2.05,921,150,2700
51,26.9833333333333,25.1173067821202,2.05,921,150,2700
52,27.0222222222222,25.1221613312317,2.05,921,150,2700
53,27.0611111111111,25.1270158803432,2.05,921,150,2700
54,27.1,25.1318704294547,2.05,921,150,2700
55,27.1388888888889,25.1367249785661,2.05,921,150,2700
56,27.1777777777778,25.1415795276776,2.05,921,150,2700
57,27.2166666666667,25.1464340767891,2.05,921,150,2700
58,27.2555555555556,25.1512886259006,2.05,921,150,2700
59,27.2944444444444,25.1561431750121,2.05,921,150,2700
60,27.3333333333333,25.1609977241236,2.05,921,150,2700
61,27.3722222222222,25.165852273235,2.05,921,150,2700
62,27.4111111111111,25.1707068223465,2.05,921,150,2700
63,27.45,25.175561371458,2.05,921,150,2700
64,27.4888888888889,25.1804159205695,2.05,921,150,2700
65,27.5277777777778,25.185270469681,2.05,921,150,2700
66,27.5666666666667,25.1901250187925,2.05,921,150,2700
67,27.6055555555556,25.194979567904,2.05,921,150,2700
68,27.6444444444444,25.1998341170154,2.05,921,150,2700
69,27.6833333333333,25.2046886661269,2.05,921,150,2700
70,27.7222222222222,25.2095432152384,2.05,921,150,2700
71,27.7611111111111,25.2143977643499,2.05,921,150,2700
72,27.8,25.2193472128035,2.05,921,150,2700
73,27.8388888888889,25.2246650869989,2.05,921,150,2700
74,27.8777777777778,25.2300451022045,2.05,921,150,2700
75,27.9166666666667,25.2354872584201,2.05,921,150,2700
76,27.9555555555556,25.2409915556457,2.05,921,150,2700
77,27.9944444444444,25.2465579938814,2.05,921,150,2700
78,28.0333333333333,25.2521865731271,2.05,921,150,2700
79,28.0722222222222,25.2578772933829,2.05,921,150,2700
80,28.1111111111111,25.2636301546487,2.05,921,150,2700
81,28.15,25.2694451569246,2.05,921,150,2700
82,28.1888888888889,25.2753223002106,2.05,921,150,2700
83,28.2277777777778,25.2812615845066,2.05,921,150,2700
84,28.2666666666667,25.2872630098126,2.05,921,150,2700
85,28.3055555555556,25.2933265761287,2.05,921,150,2700
86,28.3444444444444,25.2994522834548,2.05,921,150,2700
87,28.3833333333333,25.305640131791,2.05,921,150,2700
88,28.4222222222222,25.3118901211373,2.05,921,150,2700
89,28.4611111111111,25.3182022514936,2.05,921,150,2700
90,28.5,25.32457652286,2.05,921,150,2700
91,28.5388888888889,25.3310129352364,2.05,921,150,2700
92,28.5777777777778,25.3375114886228,2.05,921,150,2700
93,28.6166666666667,25.3440721830193,2.05,921,150,2700
94,28.6555555555556,25.3506950184259,2.05,921,150,2700
95,28.6944444444444,25.3573799948425,2.05,921,150,2700
96,28.7333333333333,25.3641271122692,2.05,921,150,2700
97,28.7722222222222,25.3709363707059,2.05,921,150,2700
98,28.8111111111111,25.3778077701526,2.05,921,150,2700
99,28.85,25.3847413106095,2.05,921,150,2700
100,28.8888888888889,25.3917369920763,2.05,921,150,2700
101,28.9277777777778,25.3987948145532,2.05,921,150,2700
102,28.9666666666667,25.4059147780402,2.05,921,150,2700
103,29.0055555555556,25.4130968825372,2.05,921,150,2700
104,29.0444444444444,25.4203411280443,2.05,921,150,2700
105,29.0833333333333,25.4276475145614,2.05,921,150,2700
106,29.1222222222222,25.4350160420886,2.05,921,150,2700
107,29.1611111111111,25.4424467106258,2.05,921,150,2700
108,29.2,25.4499395201731,2.05,921,150,2700
