-7.80,18.41,21.63,22.04,23.53,131930
-30.21,16.77,21.35,21.98,23.25,133455
-30.21,17.68,22.19,23.08,23.53,134980
-29.73,18.58,23.05,24.10,23.75,136506
-30.13,19.91,23.88,25.14,23.57,138031
-30.21,20.98,24.64,26.22,23.92,139556
-30.21,22.02,25.69,27.28,23.77,141081
-30.21,23.53,26.46,29.04,24.23,142607
-30.21,24.47,27.61,30.34,24.44,144132
-30.21,26.15,28.89,30.77,24.64,145657
-30.21,27.21,29.50,33.05,24.97,147183
-30.13,28.73,30.86,34.77,25.45,148708
-30.21,29.90,31.42,36.11,25.45,150233
-29.73,31.23,32.56,37.99,26.55,151759
-30.21,32.30,33.57,39.25,25.69,153284
-29.73,33.81,34.65,40.80,26.50,154809
-30.13,34.63,35.35,41.99,26.33,156335
-30.13,35.94,36.53,43.66,27.03,157860
-30.21,36.88,37.03,44.69,27.28,159385
-30.13,37.89,37.94,45.75,27.26,160910
-30.21,38.81,38.81,47.01,27.70,162436
-30.21,39.64,39.35,47.68,27.74,163961
-30.21,40.27,39.64,48.74,27.74,165486
-30.13,41.02,40.48,49.19,27.88,167012
-30.37,40.51,40.91,49.87,28.33,168537
-29.73,41.45,40.72,50.03,27.74,170062
-30.21,41.78,41.18,50.39,28.68,171588
-29.57,41.83,41.02,50.82,28.35,173113
-30.21,41.89,41.34,50.75,28.71,174638
-30.13,41.67,41.15,50.23,27.99,176164
-30.13,42.24,41.34,50.92,28.68,177689
-29.73,41.37,41.15,50.10,28.10,179214
-29.73,41.59,41.34,50.13,28.59,180740
-29.73,41.29,41.23,49.64,28.06,182265
-30.21,41.56,41.15,50.10,29.04,183790
-29.73,40.91,40.64,49.45,27.70,185315
-30.21,41.29,41.13,49.71,29.22,186841
-30.13,40.64,40.48,48.74,27.97,188366
-29.73,40.80,40.72,49.06,28.68,189891
-29.73,40.22,39.64,48.74,27.99,191417
-30.21,40.43,40.70,49.00,28.89,192942
-29.57,40.51,40.01,47.68,28.28,194467
-30.21,40.17,40.38,48.43,28.86,195993
-29.73,39.59,40.01,47.50,28.46,197518
-29.73,39.67,39.80,47.84,29.04,199043
-30.13,39.12,39.67,47.31,27.97,200569
-30.21,39.17,39.67,47.68,28.89,202094
-30.21,38.84,39.38,47.01,27.43,203619
-29.57,39.02,40.11,47.01,29.00,205145
-30.13,38.81,39.04,46.13,28.17,206670
-29.73,38.71,39.54,46.58,29.00,208195
-29.73,38.30,39.07,46.04,28.33,209720
-29.57,38.35,39.12,46.22,28.68,211246
-30.21,37.84,38.81,45.75,28.46,212771
-30.21,38.14,38.81,46.04,28.89,214296
-30.21,37.69,38.45,45.45,28.41,215822
-30.13,37.79,38.63,45.39,28.17,217347
-29.73,37.74,38.42,45.10,28.53,218872
-30.13,37.74,38.60,45.16,28.62,220398
-29.73,37.61,38.63,45.51,28.10,221923
-30.13,37.58,38.22,44.69,28.86,223448
-30.13,37.43,38.19,44.61,28.28,224974
-29.73,37.58,38.02,44.00,28.68,226499
-30.21,37.41,37.99,44.49,27.99,228024
-29.57,37.48,38.40,44.87,28.82,229549
-29.73,37.18,37.99,44.35,28.50,231075
-30.13,37.38,38.19,44.69,28.86,232600
