   0.00000,  20.00000,  20.00000,  20.00000,  34.00000, 100.00000
   1.00000,  20.03922,  20.00007,  20.00000,  34.00000, 100.00000
   2.00000,  20.07843,  20.00025,  20.00000,  34.00000, 100.00000
   3.00000,  20.11765,  20.00052,  20.00000,  34.00000, 100.00000
   4.00000,  20.15686,  20.00090,  20.00000,  34.00000, 100.00000
   5.00000,  20.19608,  20.00139,  20.00000,  34.00000, 100.00000
   6.00000,  20.23529,  20.00197,  20.00000,  34.00000, 100.00000
   7.00000,  20.27451,  20.00359,  20.00000,  34.00000, 100.00000
   8.00000,  20.31373,  20.00587,  20.00000,  34.00000, 100.00000
   9.00000,  20.35294,  20.00815,  20.00000,  34.00000, 100.00000
  10.00000,  20.39216,  20.01043,  20.00000,  34.00000, 100.00000
  11.00000,  20.43137,  20.01272,  20.00000,  34.00000, 100.00000
  12.00000,  20.47059,  20.01500,  20.00000,  34.00000, 100.00000
  13.00000,  20.50980,  20.01728,  20.00000,  34.00000, 100.00000
  14.00000,  20.54902,  20.01956,  20.00000,  34.00000, 100.00000
  15.00000,  20.58824,  20.02184,  20.00000,  34.00000, 100.00000
  16.00000,  20.62745,  20.02413,  20.00000,  34.00000, 100.00000
  17.00000,  20.66667,  20.02641,  20.00000,  34.00000, 100.00000
  18.00000,  20.70588,  20.02869,  20.00000,  34.00000, 100.00000
  19.00000,  20.74510,  20.03097,  20.00000,  34.00000, 100.00000
  20.00000,  20.78431,  20.03325,  20.00000,  34.00000, 100.00000
  21.00000,  20.82353,  20.03554,  20.00000,  34.00000, 100.00000
  22.00000,  20.86275,  20.03782,  20.00000,  34.00000, 100.00000
  23.00000,  20.90196,  20.04010,  20.00000,  34.00000, 100.00000
  24.00000,  20.94118,  20.04238,  20.00000,  34.00000, 100.00000
  25.00000,  20.98039,  20.04466,  20.00000,  34.00000, 100.00000
  26.00000,  21.01961,  20.04773,  20.00000,  34.00000, 100.00000
  27.00000,  21.05882,  20.05186,  20.00000,  34.00000, 100.00000
  28.00000,  21.09804,  20.05599,  20.00000,  34.00000, 100.00000
  29.00000,  21.13725,  20.06012,  20.00000,  34.00000, 100.00000
  30.00000,  21.17647,  20.06425,  20.00000,  34.00000, 100.00000
  31.00000,  21.21569,  20.06837,  20.00000,  34.00000, 100.00000
  32.00000,  21.25490,  20.07250,  20.00000,  34.00000, 100.00000
  33.00000,  21.29412,  20.07663,  20.00000,  34.00000, 100.00000
  34.00000,  21.33333,  20.08076,  20.00000,  34.00000, 100.00000
  35.00000,  21.37255,  20.08488,  20.00000,  34.00000, 100.00000
  36.00000,  21.41176,  20.08901,  20.00000,  34.00000, 100.00000
  37.00000,  21.45098,  20.09314,  20.00000,  34.00000, 100.00000
  38.00000,  21.49020,  20.09727,  20.00000,  34.00000, 100.00000
  39.00000,  21.52941,  20.10140,  20.00000,  34.00000, 100.00000
  40.00000,  21.56863,  20.10552,  20.00000,  34.00000, 100.00000
  41.00000,  21.60784,  20.10965,  20.00000,  34.00000, 100.00000
  42.00000,  21.64706,  20.11378,  20.00000,  34.00000, 100.00000
  43.00000,  21.68627,  20.11791,  20.00000,  34.00000, 100.00000
  44.00000,  21.72549,  20.12203,  20.00000,  34.00000, 100.00000
  45.00000,  21.76471,  20.12660,  20.00000,  34.00000, 100.00000
  46.00000,  21.80392,  20.13252,  20.00000,  34.00000, 100.00000
  47.00000,  21.84314,  20.13844,  20.00000,  34.00000, 100.00000
  48.00000,  21.88235,  20.14435,  20.00000,  34.00000, 100.00000
  49.00000,  21.92157,  20.15027,  20.00000,  34.00000, 100.00000
  50.00000,  21.96078,  20.15619,  20.00000,  34.00000, 100.00000
  51.00000,  22.00000,  20.16210,  20.00000,  34.00000, 100.00000
  52.00000,  22.03922,  20.16802,  20.00000,  34.00000, 100.00000
  53.00000,  22.07843,  20.17393,  20.00000,  34.00000, 100.00000
  54.00000,  22.11765,  20.17985,  20.00000,  34.00000, 100.00000
  55.00000,  22.15686,  20.18577,  20.00000,  34.00000, 100.00000
  56.00000,  22.19608,  20.19168,  20.00000,  34.00000, 100.00000
  57.00000,  22.23529,  20.19760,  20.00000,  34.00000, 100.00000
  58.00000,  22.27451,  20.20352,  20.00000,  34.00000, 100.00000
  59.00000,  22.31373,  20.20943,  20.00000,  34.00000, 100.00000
  60.00000,  22.35294,  20.21535,  20.00000,  34.00000, 100.00000
  61.00000,  22.39216,  20.22127,  20.00000,  34.00000, 100.00000
  62.00000,  22.43137,  20.22718,  20.00000,  34.00000, 100.00000
  63.00000,  22.47059,  20.23310,  20.00000,  34.00000, 100.00000
  64.00000,  22.50980,  20.23905,  20.00000,  34.00000, 100.00000
  65.00000,  22.54902,  20.24555,  20.00000,  34.00000, 100.00000
  66.00000,  22.58824,  20.25213,  20.00000,  34.00000, 100.00000
  67.00000,  22.62745,  20.25880,  20.00000,  34.00000, 100.00000
  68.00000,  22.66667,  20.26554,  20.00000,  34.00000, 100.00000
  69.00000,  22.70588,  20.27237,  20.00000,  34.00000, 100.00000
  70.00000,  22.74510,  20.27928,  20.00000,  34.00000, 100.00000
  71.00000,  22.78431,  20.28628,  20.00000,  34.00000, 100.00000
  72.00000,  22.82353,  20.29335,  20.00000,  34.00000, 100.00000
  73.00000,  22.86275,  20.30051,  20.00000,  34.00000, 100.00000
  74.00000,  22.90196,  20.30775,  20.00000,  34.00000, 100.00000
  75.00000,  22.94118,  20.31507,  20.00000,  34.00000, 100.00000
  76.00000,  22.98039,  20.32248,  20.00000,  34.00000, 100.00000
  77.00000,  23.01961,  20.32997,  20.00000,  34.00000, 100.00000
  78.00000,  23.05882,  20.33754,  20.00000,  34.00000, 100.00000
  79.00000,  23.09804,  20.34519,  20.00000,  34.00000, 100.00000
  80.00000,  23.13725,  20.35293,  20.00000,  34.00000, 100.00000
  81.00000,  23.17647,  20.36074,  20.00000,  34.00000, 100.00000
  82.00000,  23.21569,  20.36864,  20.00000,  34.00000, 100.00000
  83.00000,  23.25490,  20.37662,  20.00000,  34.00000, 100.00000
  84.00000,  23.29412,  20.38469,  20.00000,  34.00000, 100.00000
  85.00000,  23.33333,  20.39283,  20.00000,  34.00000, 100.00000
  86.00000,  23.37255,  20.40106,  20.00000,  34.00000, 100.00000
  87.00000,  23.41176,  20.40938,  20.00000,  34.00000, 100.00000
  88.00000,  23.45098,  20.41777,  20.00000,  34.00000, 100.00000
  89.00000,  23.49020,  20.42625,  20.00000,  34.00000, 100.00000
  90.00000,  23.52941,  20.43480,  20.00000,  34.00000, 100.00000
  91.00000,  23.56863,  20.44344,  20.00000,  34.00000, 100.00000
  92.00000,  23.60784,  20.45217,  20.00000,  34.00000, 100.00000
  93.00000,  23.64706,  20.46097,  20.00000,  34.00000, 100.00000
  94.00000,  23.68627,  20.46986,  20.00000,  34.00000, 100.00000
  95.00000,  23.72549,  20.47883,  20.00000,  34.00000, 100.00000
  96.00000,  23.76471,  20.48788,  20.00000,  34.00000, 100.00000
  97.00000,  23.80392,  20.49702,  20.00000,  34.00000, 100.00000
  98.00000,  23.84314,  20.50624,  20.00000,  34.00000, 100.00000
  99.00000,  23.88235,  20.51554,  20.00000,  34.00000, 100.00000
 100.00000,  23.92157,  20.52492,  20.00000,  34.00000, 100.00000
 101.00000,  23.96078,  20.53438,  20.00000,  34.00000, 100.00000
 102.00000,  24.00000,  20.54393,  20.00000,  34.00000, 100.00000
 103.00000,  24.03922,  20.55356,  20.00000,  34.00000, 100.00000
 104.00000,  24.07843,  20.56327,  20.00000,  34.00000, 100.00000
 105.00000,  24.11765,  20.57306,  20.00000,  34.00000, 100.00000
 106.00000,  24.15686,  20.58294,  20.00000,  34.00000, 100.00000
 107.00000,  24.19608,  20.59290,  20.00000,  34.00000, 100.00000
 108.00000,  24.23529,  20.60294,  20.00000,  34.00000, 100.00000
 109.00000,  24.27451,  20.61306,  20.00000,  34.00000, 100.00000
 110.00000,  24.31373,  20.62327,  20.00000,  34.00000, 100.00000
 111.00000,  24.35294,  20.63356,  20.00000,  34.00000, 100.00000
 112.00000,  24.39216,  20.64393,  20.00000,  34.00000, 100.00000
 113.00000,  24.43137,  20.65438,  20.00000,  34.00000, 100.00000
 114.00000,  24.47059,  20.66492,  20.00000,  34.00000, 100.00000
 115.00000,  24.50980,  20.67553,  20.00000,  34.00000, 100.00000
 116.00000,  24.54902,  20.68623,  20.00000,  34.00000, 100.00000
 117.00000,  24.58824,  20.69701,  20.00000,  34.00000, 100.00000
 118.00000,  24.62745,  20.70788,  20.00000,  34.00000, 100.00000
 119.00000,  24.66667,  20.71883,  20.00000,  34.00000, 100.00000
 120.00000,  24.70588,  20.72986,  20.00000,  34.00000, 100.00000
 121.00000,  24.74510,  20.74097,  20.00000,  34.00000, 100.00000
 122.00000,  24.78431,  20.75216,  20.00000,  34.00000, 100.00000
 123.00000,  24.82353,  20.76344,  20.00000,  34.00000, 100.00000
 124.00000,  24.86275,  20.77480,  20.00000,  34.00000, 100.00000
 125.00000,  24.90196,  20.78624,  20.00000,  34.00000, 100.00000
 126.00000,  24.94118,  20.79776,  20.00000,  34.00000, 100.00000
 127.00000,  24.98039,  20.80937,  20.00000,  34.00000, 100.00000
 128.00000,  25.01961,  20.82106,  20.00000,  34.00000, 100.00000
 129.00000,  25.05882,  20.83283,  20.00000,  34.00000, 100.00000
 130.00000,  25.09804,  20.84458,  20.00000,  34.00000, 100.00000
 131.00000,  25.13725,  20.85623,  20.00000,  34.00000, 100.00000
